ID,Overall,Text
26139,0,"Patch Set 4: Verified+1 Code-Review+2 IP-Clean+1Ok, thanks"
26145,0,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Rebase looks good. Please provide comments on renderer implementations on bug 421462
26147,0,Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1Looks good. Please use bug 421462 to report on progress/problems with implementing appropriate renderers.
26156,0,"Patch Set 1: Code-Review-1(1 comment)Looks good expect for the Windows newlines. Would want to merge it only after the 2.0.2-SNAPSHOT, though, as the new project introduces yet another place where the version would need to be changed."
26167,1,"Patch Set 1:I tried to build it with Maven locally, but I'm getting a crash in libwebkitgtk during the tmf.ui unit tests. This might be due to my weird setup though (Eclipse 4.4 + webkit 2.2 from Debian unstable), I'm trying to see if it also happens with master."
26169,0,Patch Set 1: Code-Review+2 IP-Clean+1I didn't run it due to the long download time. But I trust you that you tried it.
26186,0,"Patch Set 2:patrick, if you approve it, you should also submit the change :)"
26187,1,"Patch Set 2:fair enough! ;)thanks for fixing this broken dependency, andreas!"
26193,0,"Patch Set 2: Code-Review+1 IP-Clean+1Patrick, would be great if you can have a look so that we can rebase the snippets draft change onto this one after it is merged into master."
26198,0,Patch Set 1: Code-Review+2Good catch.  Looks good to me.
26199,0,Patch Set 1: IP-Clean+1Good catch.  Looks good to me.
26200,0,Patch Set 1: Verified+1Good catch.  Looks good to me.
26202,0,Patch Set 2:(1 comment)Thanks for comments. I will follow ones and prepare the altered version of patchDaniel
26221,0,Patch Set 2: Code-Review+2 IP-Clean+1Nice Job on the JUnit test!
26227,0,"Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1Looks good, thanks Dawid!"
26251,0,"Patch Set 1:Q1: by default, surefire selects all test case based on a regexp. This regexp seems fine for most bundles, bot for some other, it runs more test than expected. That's why I configured testClass to use the default Test Suite (same as text.xml)Q2: yes, it could run multiple test suites. It can be configured in pom.xml (via a profile or a propery), or via command-line arguement -DtestClass=class.to.test"
26252,0,Patch Set 1: Code-Review+1(1 comment)Looks good except for the copyright notice.
26263,0,"Patch Set 2: Looks good to me, but someone else must approveplease merge into head"
26265,0,Patch Set 1: I would prefer that you didn't submit thisThe changes look good but there is no way to verify that they actually work.  Could you provide a unit test?  Moving the URL handling into a method would make it easier to create a test without needing a server.
26270,0,"Patch Set 2:One down, one to go!"
26273,0,Patch Set 4: Verified+1 Code-Review+2 IP-Clean+1This change looks fine to me.
26278,0,Patch Set 1: IP-Clean-1The change looks good. Please add your name and affiliation to the copyright header of all changed files.
26280,1,Patch Set 4: Code-Review+1(1 comment)I rebased against the latest origin/master. Please see the inline comment.
26282,0,Patch Set 6:Thanks. All is good from my side.
26287,0,"Patch Set 1: Code-Review+2 IP-Clean+1I don't have older LTTng versions around to test, but it looks fine and the tests pass, good enough for me ;)"
26295,0,Patch Set 2: Code-Review+1Future<String> works fine here in the ChatApp. +1 for inclusion in 3.7.1.
26307,0,Patch Set 1: Code-Review+1This seems to solve the issue I had!
26311,0,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1This looks perfect. Thanks.
26313,0,Patch Set 1: Code-Review-1(6 comments)Mostly good. Minor comments inside.
26318,0,Patch Set 7: Code-Review+1 IP-Clean+1Looks good. waiting for vaadin release to happen before publishing this.
26325,1,Patch Set 2:please rebase and resolve conflicts
26328,1,"Patch Set 1:I'm unsure about the change in URIHelper. As this check is only used by ModelAssembler I would include it into this class. I add Paul as reviewer to get his opinion.Also I suggest to add your name to the ModelAssembler class, if you like. We use * Contributor <email> - Bug XXXXXX"
26339,0,"Patch Set 2: Verified+1 Code-Review+2Looks good, thanks Mike"
26340,0,"Patch Set 2: IP-Clean+1Looks good, thanks Mike"
26342,0,"Patch Set 3: Verified+1 Code-Review+2 IP-Clean+1Look good, thanks Mike"
26347,0,Patch Set 1: Code-Review+2All aboard the +2 express CHOO CHOO!
26349,1,"Patch Set 1: Code-Review+1I like this change. Best to avoid ""feature requires"" unless there is a substantial reason for it. For one reference that talks about this, see http://wiki.eclipse.org/Version_Numbering#To_require_features_or_to_require_bundles"
26372,0,Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1looks simple!
26380,1,Patch Set 1: Code-Review-1Agreed that we should make the method for removing the time zone more robust. This should be handled in a separate (static) method that is unit tested.
26382,0,"Patch Set 2: Code-Review+1 IP-Clean+1Much better! I'm not +2'ing the change as I haven't verified it, I will try to do this later today."
26383,0,Patch Set 2: Code-Review-1(3 comments)Just a few minor nits but looks good otherwise!
26395,1,"Patch Set 1: Verified-1(3 comments)That's quite nice.I've noticed several small bugs that currently make it difficult to use the dialog:* I created a method, then clicked on the File > New menu. I got bot.menu(""File"").menu(""New;  which is missing closing double-quote and a bracket.* I tried to have fun with the ""add annotation"" and found a case (which I can't reproduce) where the annotation removes the method signature.On possible improvements (that can wait for later):* Addition of a tool to ease definition of assertions."
26397,0,"Patch Set 2: Code-Review+1 IP-Clean+1This looks good to me.I'll give it a try and I'm waiting for build feedback.For future developmnet, I think we'll need to start using NLS for UI messages."
26399,0,Patch Set 4: Verified+1 Code-Review+2 IP-Clean+1Thanks for this nice contribution!
26405,1,"Patch Set 1: Code-Review-1(2 comments)I only saw one problem - some of the comments didn't get fixed correctly. Still, it should be fixed.Not sure about what export artifacts means - is there are corresponding import artifacts that is now broken?"
26418,0,"Patch Set 5: Code-Review+1Looks fine, thanks."
26419,0,Patch Set 5: Verified+1Thanks a lot for this contribution!
26420,0,Patch Set 5: Code-Review+2Thanks a lot for this contribution!
26432,1,Patch Set 3: Code-Review-2while I agree with removing of the wizard I don't agree with the removing of RPMExportOperation. It should be used as a base (or some other class extending Job) and provide a standalone export operation that would even be exposed as API for possible usage in other tools like fedorapackager. This patch would be changed a lot together with the it's parent.
26437,1,Patch Set 3: Code-Review-1(6 comments)The code does not belong to rpm.ui.editor but to rpm.ui or even rpm.core if it doesn't have UI dependency. I understand that you tried to follow the way things were done but these are legacy errors because in the past everything was in rpm.ui.editor and code is still not refactored to have proper logical structure. We should not make it harder to fix in the future.
26439,0,Patch Set 10: Verified+1 Code-Review+2 IP-Clean+1Looks good now.
26440,1,"Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1The build failure is unrelated to the change and appears to be a build configuration problem, i.e., Xcore tests running against Xtext 2.5  when it should run against Xtext 2.4.3."
26442,0,Patch Set 2:(3 comments)thanks for the test case. Looks good but needs some polishing (see comments) which is probably best if I do it myself. I hope to do this on Friday.
26444,0,"Patch Set 2:(3 comments)Thanks for the review.If you have time to give answers about the suggestions and questions I put in my comments, I'll work on a new version of this patch with those small improvements, so it will be less work for you on Friday."
26445,1,Patch Set 5: Code-Review-1IT ExtraCompilerRequirementsTest fails
26449,1,Patch Set 1:This change is for master and all existing unit and integration tests currently pass https://hudson.eclipse.org/tycho/. This means the scenario this change is meant to fix/improved is not covered by any of existing tests and new regression test or tests are required.
26450,0,"Patch Set 7: Code-Review+1Wow! That's a way more elegant solution than the one I suggested!I tried it using a module built against a Luna M2 and tested against JBDS 6 (which is based on Juno), and it worked like a charm.+1 for merging this in its current state."
26452,0,Patch Set 3:(4 comments)I made a few changes which I hope should be improvements. Could you take a look?
26488,0,Patch Set 1: Code-Review+1 IP-Clean+1Tested with com.vaadin:vaadin-server (whose BundleS-SymbolicName) is com.vaadin.server. Works just fine.
26494,0,Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1Tested locally and looks good
26515,0,"Patch Set 6: Verified+1 Code-Review-1 IP-Clean+1The fix is good, but you should align ""} finally"" with ""try""."
26518,1,"Patch Set 4:Any time I make a change on a file, I get some whitespaces removed, independently of what I set for ""Remove trailing whitespaces"" preference.I'm sorry but I can't spend time removing those 50 whitespaces manually everytime I have a change, that's a pure waste of my time.If you can guide me on how to keep those whitespace, I'll be able to propose another version for this patch."
26521,1,"Patch Set 4:Thanks Mickael for this clean-up work. The existing whitespace can be annoying, especially as the platform discourage the usage of trailing whitespace. http://wiki.eclipse.org/Platform_UI/How_to_ContributeI open https://bugs.eclipse.org/bugs/show_bug.cgi?id=418910  to run the clean-up action on org.eclipse.e4.ui.css.core to get ride of them."
26525,0,"Patch Set 1:(4 comments)Steve, looks good, but I had a few comments. Can you take a look?Thanks!"
26534,1,"Patch Set 4:This change causes compile errors since it uses java.io.IOException.IOException(String, Throwable) which is not available in J2SE-1.5 (the BREE of org.eclipse.jgit).Filed bug 418889."
26540,1,"Patch Set 1: Verified+1 Code-Review-1The fix is at the correct location and works. However, I would also remove the shell's null check which isn't needed and wasn't there before Markus's change.==> revert #getSourcePart() to what it was before."
26546,0,"Patch Set 2: Looks good to me, but someone else must approveI verified this with review https://git.eclipse.org/r/#/c/12584/, see comment#4."
26548,1,Patch Set 3:(3 comments)It seems weird to have setShouldPersistCredentials as a public method but I don't see a good way around it.
26549,0,Patch Set 3:(1 comment)I'm happy with this once the @since tags are fixed.
26567,1,Patch Set 3: IP-Clean+1 Code-Review+2I can't verify this do to a problem in my workspace but if you say that it fixes it I'll believe you.
26569,1,"Patch Set 3:> Is it a go then, or should I wait til 3.11 to merge it?Sorry, wrong bug, please ignore that comment."
26581,1,"Patch Set 2: Code-Review-1I think the tab order should match the order in which the controls are layed out, so anonymous should be after the username, even though this means you need to shift+tab from anonymous back to the username after unchecking the box. It's slightly anoying but I think it would be confusing the reverse the order."
26582,1,"Patch Set 2:Well, this is what the bug is about, to remove the annoyance. I didn't get it at first, but with the patch applied I must say the UX of the wizard is better."
26584,0,"Patch Set 2:Fine with me, I already have 30+ changes open in Gerrit, one more won't make a difference :)"
26592,0,"Patch Set 2:(In reply to comment #8)> Patch Set 2:> > Frank, can you rebase on the latest master in case this is still needed?org.eclipse.osgi.framework.adaptor.BundleClassLoader is no longer in osig 3.10 so we need this review!Maybe we can replace org.eclipse.osgi.internal.baseadaptor.DefaultClassLoaderwith org.eclipse.osgi.framework.adaptor.BundleClassLoader.thoughts?"
26598,1,"Patch Set 1: Code-Review-1(2 comments)I think this is a good change. Just a couple of nits.(not about this change) Until it can throw IOException, I wonder if it would make sense to make getAllRefs() throw a RuntimeException --- I'd think usually it is better to abort a program than to let it run with a wrong assumption about the content of the ref database."
26612,1,"Patch Set 1:Uups, didn't mean to merge this. Should we revert?"
26613,1,"Patch Set 1:No worries, this change should be harmless. I was trying to extract the magic from Frank's https://git.eclipse.org/r/#/c/16779/. This part is going to be overwritten by that change soon anyway."
26624,0,Patch Set 2:That's a good question. It seems reasonable but I don't know. I wonder why it was done this way here and not in other places. For now I would just suggest that we not change the behaviour as part of a refactoring.
26657,1,Patch Set 2:(2 comments)Patch Set 1 shows the simple apprach which tries to minimize the number of cache entries which has to be invalidate after manual mappings changes. Bases on the old value of the ProjectCoordinate a lookup in the cache is made. All entries which are equal to the old value are refreshed. If the old value is absent() (worst case) this means that all absent() entries will be refreshed.Patch Set 2 (As discussed with Andreas) shows the approach using two caches (IPackageFragementRoot --> DependencyInfo and DependencyInfo --> ProjectCoordinate). With this approach we can directly invalidate the affected mapping.What do you think?
26658,0,"Patch Set 2:(6 comments)I like patch 2 better. Assuming the persistence logic is not really longer than in patch 1, the change is even slightly shorter.Speaking of persistence: I think only the mapping DependencyInfo -> ProjectCoordinate should be persisted. The IPFR -> DependencyInfo can IMHO be build anew after each restart of the IDE."
26659,0,"Patch Set 2:@Olav: If you could address my comments to patch set 2, I think we can merge that approach.@Marcel: Would be great if you could also compare the approaches of patch set 1 and 2."
26664,0,"Patch Set 1: IP-Clean+1I'm not 100% sure what happens here, but the change should be on the safe side."
26667,1,"Patch Set 5:(1 comment)One comment on the test, which is a but ugly but probably can't be improved. In that case, go ahead and submit the change."
26672,1,"Patch Set 2:(2 comments)I like this quite a bit already.The big issue is just the copy & pasting and how to avoid its nasty side-effects (i.e., by testing)."
26687,0,Patch Set 6: IP-Clean+1 Code-Review+2(1 comment)I'm happy with this but I want to wait until after the 3.10 release to submit since it's quite late in the release cycle now.
26691,1,"Patch Set 2:You're right, in the upcoming patch set I'm reverting the collected extensions list before adding them all to the final 'monitors' collections."
26697,1,Patch Set 1:This a trivial fix to trigger a job on the HIPP instance for Incubator.
26718,0,"Patch Set 3: Code-Review+2Thanks for testing it!I couldn't test the .sh script from here, since we're proxied out of the wazoo."
26721,0,"Patch Set 1: Code-Review-1I will add support for the cyg-profile-fast probes, which mean you don't have the function names in the func_exit events. In this case we should skip checking completely. Thanks Matthew for pointing this out!"
26722,0,"Patch Set 3: Code-Review+1 IP-Clean+1No changes, still looks good, though I don't have a good eye for the picky details ;-)"
26728,0,"Patch Set 3: Code-Review+2Thanks for ze reviews!> If the tracing starts too late at a moment when the stack is not empty,> there can be warnings if those stack levels are popped during the trace.> Do we consider this 'lost events' at the beginning of the trace?No, we have no way of knowing. We will get some errors for the ""missing pushes"", but after that it should be fine for the rest of the trace.But with UST traces, typically, one controls when they start the application and the tracer, unlike with kernel traces where the kernel is always ""running"". So this case is a tiny bit less common.> If the 'lost events' are because the trace ends too soon and there are> still remaining stack levels at the end time, there is no warning however.The state system will end with some attributes in the stack, but that shouldn't be a problem.> If we pop too far (let's say because of real lost events this time) but the> trace does not support function exit names, there will be no warning logged.I thought I handled this, since ""UNDEFINED"" wont equals() ""no function""?"
26729,0,Patch Set 3: Verified+1 Code-Review-1(1 comment)This change works fine for me and is an improvement over functionality. Just a few issues to address.
26730,0,Patch Set 5: Verified+1 Code-Review+2 IP-Clean+1This looks fine to me.
26773,0,"Patch Set 2: Code-Review-2(2 comments)Nice idea! Works good, but see inline comment about dispose."
26778,0,Patch Set 2:Minor spelling error in commit comment - otherwise fine.
26800,0,"Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1(1 comment)Thanks for this long awaited fix!I will merge the patch locally, fix the below mentioned problem and push all together."
26870,0,"Patch Set 2:(1 comment)Looks good, one minor comment. Once you have migrated the JUnit tests, I think we get also the bigger picture."
26883,1,"Patch Set 3: Verified-1This new patch set fixes the compilation issue by adding a missing package to the requirements.However, the DND Unit Test is still failing"
26885,1,"Patch Set 7:I GOT IT !!!It seems like java.awt.Robot does not work well with Xvnc (probably confused about the mutliple input sources, Robot vs VNC)Running in build.eclipse.org with Xvfb works!Now let's see if there is a way to get java.awt.Robot working with Xvnc (because Xvnc generally has better support for X/GTK, and Xvnc allow remote connection which can be quite useful)."
26886,1,Patch Set 5:Will this work if I run DnDTreeTest as a JUnit Plugin Test though ? Or do I strictly have to follow the steps you mentioned above ?
26888,0,Patch Set 1:It would be cool to have the DND tests in a dedicated package.
26893,1,"Patch Set 9: Verified+1 Code-Review+2 IP-Clean+1This works fine, so let's merge it.However, we must be aware that there is an incompatibility with some VNC servers/clients that will make those tests fail in some continuous integration deployements."
26899,0,Patch Set 6: Code-Review+2 IP-Clean+1Ip check passed. build passed. all good for the initial import.
26900,1,Patch Set 2: Code-Review-1@Patrick: Please test whether this works for you using a clean .m2/repository. I have some weird dependency resolution problems surrounding com.google.commons.base.Optional in the taglet project (but no other). Not sure what is causing this at the moment.
26904,1,"Patch Set 1:I don't think that joining PI's is a good idea.Imagine a default docbook PI:<?dbfo bgcolor=""color""?>Joining would result in:<?dbfo bgcolor=""color""bgcolor=""color""?>which will most probably not be accepted by the XSLT processor."
26905,1,"Patch Set 1:But this is a semantic problem that is specific to the kind of processing instruction in use. The user has to take care of that. The question is: are there processing instruction where a join might be useful? Since the content is not restricted further by the XML recommendation, there might be cases."
26911,0,Patch Set 3: Verified+1 Code-Review+2Very good!
26913,1,"Patch Set 2:I'm really unhappy with the moveTo..moveTo selection scheme. Every moveTo fires a SelectionChange and causes a repaint, what makes this method really inefficient (you can see the OutlineView flicker when selection happens).I really like this convenience method, but think we should find a way to do it without the moveTo's."
26923,1,Patch Set 5:Rebased and resolved conflicts
26989,1,"Patch Set 3: Code-Review+1(24 comments)Not worth a -1, but all you copyright dates a wrong.  Probably not a big deal."
27001,0,"Patch Set 4: Verified+1 Code-Review+2 IP-Clean+1Nice simple test case, thanks! Looks good."
27002,1,"Patch Set 1:Unfortunately the hudson build will likely fail due to 34a1847956b7f6ef8400ef69ea760e3719920700 on master. Basically, if any commit that introduces a test failure makes it into master, all other gerrit builds will fail (on master, and kepler we allow the build to still pass on test failures).If you don't see this commit introducing a test failure and don't want to wait you can always push before hudson finishes rebuilding it."
27007,0,"Patch Set 2: Code-Review-1(1 comment)I think this looks good, except for the one if statement mentioned inline."
27014,0,"Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1I can confirm that current luna branch fails to build the RCP, but this patch fixes it. Good catch!"
27026,1,Patch Set 5: Verified-1The patch does not seem to work. I installed the example plug-in and the patch and tried File > New > Other...  and got an empty General and an empty General > Folder category being shown.Comments on the change:- I would not add WizardCollectionElementFilter but simply  add the static helper method to WizardCollectionElement- new Javadoc is not complete- @since tag is wrong- make sure to keep #select and #filter in sync (didn't  verify that)
27027,1,Patch Set 5: -Verified> The patch does not seem to workI'm probably using wrong steps again. Please post the exact steps into the bug report that show the wrong and the correct (after applying the patch) behavior.
27029,0,"Patch Set 5:I thought that it has been already adjusted to the comments above (filters are order independent, api is not changed). Could you please provide more details about what has to be changed in the current version of the patch to make it valid?thanks,Daniel"
27033,0,"Patch Set 6: Verified+1Looking at it again in more detail, I don't like to add a clone() method and #filter can be made much simpler/readable by:- create an empty adaptable list (modifiedList)- add the matching elements to modifiedList (in the loop)- when the modifiedList is empty return 'null'- when it has the same size as the input return the input- otherwise return: new Wizard(input, modifiedList);- add the new private constructorWith these changes we should be good to go."
27038,1,Patch Set 8:Hi Daniel. Sorry it took me so long - very busy days! The fix looks good. I have two minor changes which I will apply once the fix is submitted:- the static helper does not need to be public- I'll remove the @suppressWarnings on the constructor as we've not added it on other warnings in the same file so far.
27039,1,"Patch Set 4:Fix in the last change set works regardless the filtering orderthanks in advance for review,Daniel"
27044,0,Patch Set 4:The additional empty category filter also relies on filtering older. First the pattern filter as well as the activity one have to be completed to filter out the empty categories.I will try to improve the original patch since in my opinion it is the right direction for this fix.Daniel
27045,0,"Patch Set 3: Verified+1 Code-Review+2 IP-Clean+1Great, thanks!"
27047,0,"Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1Thanks, looks good."
27050,0,Patch Set 1: Code-Review+1Looks fine for commit.
27063,1,"Patch Set 1:So maybe it's a problem with the test, which can be fixed now."
27066,0,"Patch Set 2: Code-Review+1Steffen, I'd actually like to see this in for 2.0.1. What do you think?"
27079,1,Patch Set 2: IP-Clean+1I had to replace '-vex-outline-content' with '_vex...' because of a bug in the batik css parser.https://issues.apache.org/bugzilla/show_bug.cgi?id=47800
27080,1,"Patch Set 2: Verified+1 Code-Review+2That's ugly! I'll accept this as a provisional solution for now, since there is no real solution possible in reasonable time. There are other problems with Batik (e.g. missing namespace support). In my opinion it is an option for the future to think about an alternative to Batik."
27100,1,Patch Set 8:I believe that the build failure is spurious. Tests pass on my local machine (though I'm not targetting all configurations).
27101,1,Patch Set 8: Code-Review-1(4 comments)My main concern is that even notification still happens on the UI thread. It's not clear to me why this is still required.
27102,1,"Patch Set 8:fwiw, with patch set 7 I'm still seeing bug 410580 and bug 413561"
27105,1,"Patch Set 8:(9 comments)Sorry, forgot to publish the drafts!"
27111,0,"Patch Set 3:(In reply to comment #10)> Patch Set 3:> > Miles, what would left in this change if you didn't refactor the> RemoteEmfObserver.updated(EParentObjectType, EObjectType, boolean). The removed> arguments, don't seem to be used anyway.Actually, there is a major reason for this. It has to do with generics. I can't rememeber the exact issue, but because of simplifications in the API, we can no longer infer the generics in the same way we used to. So rather than reengineer that for no gain, the simplest thing to do is just do waay with the generics since they aren't used anywhere. > Also, some changes in RemoteEmfConsumer, like the new notifyObservers method,> look like refactoring to me. Could you create a separate change for all the> refactorings, and then apply the proposed fix on top of them? That would make> the fix much smaller and easier to review.The refactorings are realy part and parcel of the change, and believe it or not, they're pretty minimalized. I'll see if I can stage any of if, but I don't want that review to be rejected because ""it's just refactorings"". ;)"
27112,1,"Patch Set 3:(In reply to comment #11)> I don't want that review to be rejected because ""it's just refactorings"".I'm not voting against it, all I'm saying is that without the refactorings it's going to be easier for me (and I guess for other reviewers too) to get my head around the fix."
27113,0,Patch Set 3:(3 comments)I forgot to submit these comments yesterday! Hopefully this clarifies why these are not simple refactorings.
27117,0,"Patch Set 9:I did a bit of testing and this is looking better overall. There are still outstanding issues but we should have them tracked on separate bugs that are scheduled for 2.0.2. Miles, can you address Tomek's comments and merge? We should get more mileage on this and follow up with additional fixes as needed."
27120,0,Patch Set 7: -Code-ReviewThis is now ready for review. :)
27122,0,"Patch Set 7:Playing with the latest patch set I noticed two issues so far:* Opening a review and closing it immediately leaves a warning in Task List: ""Couldn't retrieve remote object for... Check remote connection"". My connection is fine.* Now I can reproduce https://bugs.eclipse.org/bugs/show_bug.cgi?id=414461 quite reliably, got 5 warnings in a row"
27124,0,"Patch Set 7:(In reply to comment #21)> Patch Set 7:> > Playing with the latest patch set I noticed two issues so far:> * Opening a review and closing it immediately leaves a warning in Task List:> ""Couldn't retrieve remote object for... Check remote connection"". My connection> is fine.> * Now I can reproduce https://bugs.eclipse.org/bugs/show_bug.cgi?id=414461 quite> reliably, got 5 warnings in a rowHeh. Progress -- Now our bugs are much more reproducible!"
27126,0,"Patch Set 2:This doesn't actually work well, yet! But comments on overall approach are appreciated."
27129,1,"Patch Set 4:Tomek, please see explanation in line. Most importantly, these changes are only meant to cover something we need to ensure that our new changes for 2.0.1 do no introduce a breaking change. If you have idea to improve clarity of these complex tests in general, please offer them in a seperate review, but I think it's important not to block this one unless as Steffen suggests we are actually introducing a new risk somehow."
27131,0,Patch Set 3:No idea what this tests exactly but seems fine with me to merge considering that tests pass.
27132,0,"Patch Set 3: Code-Review-1(5 comments)> No idea what this tests exactly Same thing here. The change contains a lot of noise related to the fact that a new class was added. I wonder if this can be improved by reusing existing classes and reducing the changes to minimum.> but seems fine with me to merge considering that tests pass.I disagree, obscure tests are hard to maintain. And I'm already seeing symptoms of that."
27133,0,Patch Set 3:(4 comments)Whoops!
27143,1,"Patch Set 1:(4 comments)A lot of those synchronized were meant to prevent race behavior in the unit tests, especially since some threads which act on the project actually run only after the test cleanup.  I'll try your delay function and see if simply adding this removes the need to synchronize stuff."
27150,0,"Patch Set 1:I'll also take advantage of this rework to preemptively correct some things I know alex will comment on ;-)  Finals, privates, etc :p"
27151,0,"Patch Set 1:Good! Now I don't even have to go out and do it, the reviews happen by themselves! :D"
27152,0,Patch Set 2:It is full featured!Reviews can officially start now ;-)
27153,0,"Patch Set 2: Code-Review-1 IP-Clean-1(9 comments)very good, careful with the link to gpled code, it's ok, I'm just saying we need to say it's not used while linking to it."
27155,1,"Patch Set 2:Yes, I want to make sure it's clear. It's not against the contract, but I want to avoid ambiguity."
27160,0,"Patch Set 5:(5 comments)Thanks for your comments alex, new patchset will follow.As for what is in event.matching.  Who knows what people will want to match?  I prefer to be prepared for other types of matching, it's not expensive (one abstract, one interface).  ""Network"" match actually means one event from one trace can be matched with one event from another trace.  But one may want to match a sequence of events (a -> b -> c) to another sequence of events (d -> e -> f) whether to be used for time sync or not.  I wouldn't want to limit them."
27161,1,"Patch Set 8: Code-Review-1(1 comment)Basically, the test files should be integrated with CtfTestTraces.java. Maybe it's getting confusing with just an incrementing number, maybe we should have a map where you pass the name of the test trace or something..."
27162,1,"Patch Set 8: Verified-1New test case org.eclipse.linuxtools.lttng2.kernel.core.tests.event.matchandsync.ExperimentSyncTest fails when running it with maven.Running org.eclipse.linuxtools.lttng2.kernel.core.tests.event.matchandsync.AllTestsTests run: 2, Failures: 1, Errors: 0, Skipped: 0, Time elapsed: 4.247 sec <<< FAILURE!Results :Failed tests: testExperimentSync(org.eclipse.linuxtools.lttng2.kernel.core.tests.event.matchandsync.ExperimentSyncTest): expected:<...ampLinear [ alpha = [0.9999413783703139011056845831168394, beta = 79796507913179.3334766012468829817]1 ]> but was:<...ampLinear [ alpha = [1.000000001637620270360329778822053, beta = -2229151790.20679983311606207474401]1 ]>"
27165,0,Patch Set 1: Code-Review+1This change looks fine to me and mirrors what is done in the regular launch delegate. If it fixes the issue please feel free to push.
27177,0,Patch Set 7:Why didn't you tell me eclipse!
27178,1,"Patch Set 6:I'll put the unit tests in a separate patch (it's more complicated than just unit testing this new method, besides, it does not even test it fully).  This one is required for the analysis framework and it will get in more easily like this I think"
27180,1,"Patch Set 6:If I added a boolean parameter to getTrace() openIfNecessary that would be false by default, would that be all right?This way a caller can still use the getTrace but would need to explicitly say he wants the callee to open the trace and block until available.Otherwise I'll need to see in the analysis framework if I can ""schedule"" an analysis using either the already available trace or a signal to wait for opening."
27182,1,"Patch Set 6:Just to add to the mix, I'm considering working on an approach where state systems are built in-band with the trace (trace calls buildStateSystem(), construction starts. trace calls dispose(), construction stops if applicable, files and closed and cleaned up if needed). a.k.a do away with the HistoryBuilder abomination entirely.We're having a bug right now with traces with 0 events: one part of the system is still waiting for the signal to start, and another part is trying to close it. Pain and tears ensue. Moving to the in-band approach would undoubtedly be the correct way to fix this.(those is-the-statesystem-started-yet? latches make me cringe ;) )However, this is a very big undertaking. It might be worth focusing on the future instead, where the ""analysis"" is the owner of the state system. Where it would control and know when construction is started and when it's done. We could learn from history, and do it right this time."
27183,0,"at org.eclipse.equinox.launcher.Main.main(Main.java:1426)!SUBENTRY 1 org.eclipse.core.resources 4 368 2013-08-15 15:53:31.096!MESSAGE Resource '/Test_Project/Traces/kernel' does not exist."""
27190,0,Patch Set 2: Verified+1 Code-Review+1 IP-Clean+1Looks great
27244,1,"Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1The code changes look reasonable, Paul already approved this fix in 4.4 and I was able to reproduce this problem (and fix it with this patch) using Paul's example.  +2 for 4.3.1"
27247,0,"Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1Looks good, thanks for the contribution"
27270,1,Patch Set 1:I like the red cross but it looks too pixilated on Mac. do you have one with sharper  edges. Same for the tick.
27271,1,"Patch Set 1:the tick looks a bit oversized compared to the cross and bullet. Can you make it a bit smaller? Sorry, I can't do it myself today."
27272,0,"Patch Set 2: Code-Review+1I modified the icons, hope it looks better on Mac now ;-).If not I have to search other icons, but i did not found some yet."
27273,0,Patch Set 2: Code-Review+2 IP-Clean+1Very nice!
27274,0,Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1This looks fine to me.
27279,1,"Patch Set 1:Changes look good, but can you please open a bug and modify this commit message to contain the bug number.Bug xxxxxxx - Fix deprecation warnings"
27280,0,"Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Thanks for the patch, looks good."
27284,0,Patch Set 1: Code-Review+2 IP-Clean+1IP-Clean: CLA on fileGreat contribution Jeremie!
27292,0,Patch Set 2: Code-Review-1(1 comment)Thanks for the review Torkild.  I'm happy to +2 once the method visibility is addressed.
27293,0,Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1Looks good to me!
27294,1,"Patch Set 1:Paul,The patch seems to fix the issue. However if you have better idea how to fix it just let me know and I will modify it.I was not able to find any document regarding the resolving key binding conflicts so I don't know if it breaks sth or not.thanks in advance for review,Daniel"
27295,0,"Patch Set 1: Code-Review-1The change would allow the best context to be switched to a parent context, but the parent context is more general and the children contexts are more specific ... and we always want more specific context to win."
27299,0,"Patch Set 3:OK, so let me remove this part of patch. I was considering some little performance improvement by it is not related to this bug,Daniel"
27333,0,"Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Dave, not directly related to your change, but I think the RIO test suite should probably reuse the classes from the standard TRS testsuite to avoid duplicate code.The OAuth changes look good and are a welcome addition!"
27338,0,Patch Set 1:I think it is a good idea.  I will pursue and re-post the patch.
27344,0,"Patch Set 2: Code-Review-1(5 comments)Looks good overall, just few small fixes and it's ready."
27347,0,"Patch Set 6: Code-Review-1(5 comments)Looks good overall, just a few small bits and it's ready to enter."
