ID,Overall,Text
45706,0,"Patch Set 1: Looks good to me, approved"
45707,0,"Patch Set 1: Verified; Looks good to me, approved"
45708,0,"Patch Set 1: Verified; Looks good to me, approvedGreat catch! Makes sense and works well."
45709,0,"Patch Set 1: Verified; Looks good to me, but someone else must approveGreat catch. It is evident ""typo"" when converting the dialog into the .ui format."
45710,0,"Patch Set 1: Looks good to me, but someone else must approve"
45711,0,"Patch Set 1: Verified; Looks good to me, approvedLooks great to me - thanks for the fix ! :-)"
45712,0,"Patch Set 1: Verified; Looks good to me, approved"
45713,0,"Patch Set 1: Verified; Looks good to me, but someone else must approveLooks plausible"
45714,0,"Patch Set 1: Verified; Looks good to me, but someone else must approveGreat catch. Makes sense. Works well."
45715,0,"Patch Set 1: Verified; Looks good to me, approved"
45716,0,"Patch Set 1: Verified; Looks good to me, approvedGreat catch!"
45717,0,"Patch Set 1: Verified; Looks good to me, approvedLooks plausible"
45718,0,"Patch Set 1: Verified; Looks good to me, approved"
45719,0,"Patch Set 1: Verified; Looks good to me, approved"
45720,0,"Patch Set 1: Verified; Looks good to me, approved"
45722,0,"Patch Set 1: Verified; Looks good to me, approved"
45723,0,"Patch Set 1: Looks good to me, but someone else must approve"
45724,0,"Patch Set 1: Verified; Looks good to me, but someone else must approveLooks sane and gives more reasonable results.We need one more approval for 4-0-2 branch. It would be great if Michael Stahl could have a look."
45725,0,"Patch Set 1: Verified; Looks good to me, approvedYep, seems to work fine, let's have it for 4.0.2"
45726,0,"Patch Set 1:Thanks for your patch.  Yup, I believe this patch does the right thing.  I only have two minor nitpicks that are both about aesthetics.  First one is that, we do use the 'b' prefix for boolean variables, so your aProceedHyperlink should actually be bProceedHyperlink.  The second one is that, it's probably better to return the function when bProceedHyperlink is false, which would make the code a bit easier to follow.  Anyway, since this is your first patch submission, I'll make these changes for you. :-)"
45729,0,"Patch Set 2: Verified; Looks good to me, approved"
45730,0,"Patch Set 1: Looks good to me, but someone else must approve"
45731,0,"Patch Set 1: Verified; Looks good to me, approvedMakes perfect sense.I understand it the way that Micheal signed it off for 3-6-6 branch, so this is the third approval => pushing"
45732,0,"Patch Set 1: Looks good to me, but someone else must approve"
45733,0,"Patch Set 1: Verified; Looks good to me, approvedIt works like charm. I havn't found any obvious problem. Great work."
45734,0,"Patch Set 1: Looks good to me, but someone else must approve"
45735,0,"Patch Set 1: Verified; Looks good to me, approvedIt works like charm. I havn't found any obvious problem. Great work."
45736,0,"Patch Set 1: Verified; Looks good to me, approvedWorth correcting for sure - though it appears a bunch of this is unused code / unused identifiers anyway, so maybe s.th. for a follow-up task?"
45737,0,"Patch Set 1: Looks good to me, but someone else must approve"
45738,1,"Patch Set 1: Verified; Looks good to me, approvedI believe two Calc experts, do not see any obvious problem => pushing"
45739,0,"Patch Set 1: Looks good to me, but someone else must approve"
45740,0,"Patch Set 1: Verified; Looks good to me, approvedLooks fine."
45741,0,"Patch Set 1: Looks good to me, but someone else must approve"
45742,0,"Patch Set 1: Looks good to me, but someone else must approve"
45743,0,"Patch Set 1: Verified; Looks good to me, approvedMake sense. Works well."
45744,0,"Patch Set 1: Verified; Looks good to me, approved"
45748,1,Patch Set 2:Build a20edcbbb on WINDOWS by TB tb20 at Mar-23 20:42 https://ci.libreoffice.org/job/buildbot/399 : FAILED
45749,0,Patch Set 2:Build a20edcbbb on MAC by TB tb21 at Mar-23 21:08 https://ci.libreoffice.org/job/buildbot/401 : SUCCESS
45750,0,Patch Set 2:Build a20edcbbb on LINUX by TB tb2 at Mar-23 21:40 https://ci.libreoffice.org/job/buildbot/403 : SUCCESS
45751,1,Patch Set 2: Fails* Build a20edcbbb on WINDOWS https://ci.libreoffice.org/job/buildbot/399 : FAILED* Build a20edcbbb on LINUX https://ci.libreoffice.org/job/buildbot/403 : SUCCESS* Build a20edcbbb on MAC https://ci.libreoffice.org/job/buildbot/401 : SUCCESS
45752,1,Patch Set 2:Could someone please confirm that the Win build failed because of my patch and not because of a bad master? Looking at the build log I'm not sure how that linking error relates to my patch.
45753,1,"Patch Set 2:LINK : fatal error LNK1181: cannot open input file 'zliblib.lib'It is unrelated to your patch, zlib.lib should be there. It was probably caused by 1939c8c89bc2a92b3ab90b27632ab5a97b9d7e2a"
45756,0,"Patch Set 4: Verified; Looks good to me, approved"
45758,1,"Patch Set 2:I haven脭脟脰t Bluetooth stick, so I can脭脟脰t test it, sorry."
45759,0,"Patch Set 1: Verified; Looks good to me, approvedLooks lovely to me - thanks Artur :-)Is there any noticeable impact on performance of downloading the slide thumbnails via bluetooth ? I assume that the B/W of that link is unlikely to saturate any modern CPU.Thanks !"
45760,0,"Patch Set 1: Looks good to me, but someone else must approve"
45761,0,"Patch Set 1: Verified; Looks good to me, approvedLooks lovely to me - thanks Artur..."
45763,0,"Patch Set 1: Looks good to me, but someone else must approve"
45764,0,"Patch Set 1: Verified; Looks good to me, approved"
45765,0,"Patch Set 1: Verified; Looks good to me, approved"
45766,0,"Patch Set 1: Verified; Looks good to me, approved"
45767,0,"Patch Set 1: Verified; Looks good to me, approved"
45768,0,"Patch Set 2: Verified; Looks good to me, approved"
45769,0,Patch Set 1: This need some tweaks before it is merged(7 inline comments)An excellent patch - this will be very helpful... a few suggestions though.
45771,0,"Patch Set 2: Verified; Looks good to me, approved"
45772,0,"Patch Set 1: Verified; Looks good to me, approved"
45773,0,"Patch Set 1: Verified; Looks good to me, approvedLooks very plausible."
45774,0,"Patch Set 1: Verified; Looks good to me, approvedNeat, works quite lovely - thanks for the fix!"
45775,0,"Patch Set 1: Looks good to me, but someone else must approve"
45776,0,"Patch Set 1: Verified; Looks good to me, approvedNice catch, thx for the fix!"
45777,0,"Patch Set 1: Verified; Looks good to me, approvedThanks a lot, works now - that should conclude the bugfix?"
45779,0,"Patch Set 2: Looks good to me, but someone else must approve"
45780,0,"Patch Set 2: Verified; Looks good to me, approvedIt seems it is your first patch, welcome and thanks! Could you please send a blanket license statement to libreoffice@lists.freedesktop.org. See https://wiki.documentfoundation.org/Development/Developers for examples.tools/source/fsys will be removed soon. See commits with message ""writing out tools/fsys.hxx"". You can join to that effort, but cleaning up tools/source/fsys does not make much sense at this stage. ;-)"
45781,0,"Patch Set 1: Looks good to me, but someone else must approve"
45782,0,"Patch Set 1: Verified; Looks good to me, approvedYou are in!!!"
45783,0,"Patch Set 1: Verified; Looks good to me, approvedLooks nice fix. Thanks for digging into this"
45785,0,"Patch Set 3: Looks good to me, but someone else must approve"
45786,1,"Patch Set 3: Verified; Looks good to me, approvedSince Lionel is ok with it, who could be against it?"
45788,0,"Patch Set 1: Looks good to me, but someone else must approveLooks reasonable."
45789,0,"Patch Set 1: Verified; Looks good to me, approvednice! :)"
45791,0,"Patch Set 2: Verified; Looks good to me, approved"
45792,0,"Patch Set 2: Verified; Looks good to me, approved"
45794,0,"Patch Set 2: Verified; Looks good to me, approved"
45795,0,"Patch Set 1: Verified; Looks good to me, approved"
45796,0,"Patch Set 1:Even if it's right/obvious/what you want, I really prefer you take a look instead of pushing directly something which is so at the heart of LO :)"
45797,0,"Patch Set 1: Looks good to me, but someone else must approvehah, good one ;)"
45798,0,"Patch Set 1: Verified; Looks good to me, approvedI love coverity :)"
45799,0,"Patch Set 1: Verified; Looks good to me, approvedThx :)"
45802,0,"Patch Set 1: Verified; Looks good to me, approvedCode is exactly right, maintaining previous behaviour. Further improvements should be additional commits."
45803,1,"Patch Set 1: Verified; Looks good to me, approvedAh right, oversight - thx for the fix!"
45804,0,"Patch Set 1: Verified; Looks good to me, approvedthanks!"
45805,0,"Patch Set 1: Verified; Looks good to me, approved"
45806,0,"Patch Set 1: Verified; Looks good to me, approvedthanks ;)"
45807,0,"Patch Set 1: Verified; Looks good to me, approvedgreat, thanks!(in the future interpunctuation abuse like ""!!!!"" or ""???"" can be removed in such cleanings too -- one exclamation mark is usually more than enough)"
45808,0,"Patch Set 1: Verified; Looks good to me, approvedLovely, works - thanks for the fix!"
45809,0,"Patch Set 1: Verified; Looks good to me, approved"
45810,0,"Patch Set 1:For ""COMMAND_ID_DRAW_TEXT_VERTICAL"" replacing ""SID_DRAW_TEXT_VERTICAL"" and ""COMMAND_ID_DRAW_CAPTION_VERTICAL"" replacing ""SID_DRAW_CAPTION_VERTICAL"", I'm quite confident.But I'm not sure for ""COMMAND_ID_DRAW_TEXT"" replacing ""SID_DRAW_TEXT"""
45811,0,"Patch Set 1: Verified; Looks good to me, approved"
45812,1,"Patch Set 1:For some possibly irrational reason I don't like the ""which"" command and always prefer the POSIX ""type -p"" ;) Maybe because of memories of csh, where ""which"" was a separate program. Anyway, isn't there an Autoconf function to figure our the full path to a program? Just musing, not opposing if this goes in as such."
45813,0,"Patch Set 1: Verified; Looks good to me, approvedLots of other good witches in the configure.ac already ;-) I'd make cleaning them all to use type -p (or whatever) a separate pass.So -> approving for now :-) Thanks Mathias."
45814,0,"Patch Set 3: Verified; Looks good to me, approved"
45815,0,"Patch Set 1: Verified; Looks good to me, approved"
45816,0,"Patch Set 1: Verified; Looks good to me, approved"
45817,0,"Patch Set 1: Looks good to me, approved"
45819,0,"Patch Set 1: Verified; Looks good to me, approvedLooks reasonable here"
45820,0,"Patch Set 2: Verified; Looks good to me, approvedI re-based it locally, and one file does not exist anymore. Submitting, but might need a follow-up"
45821,0,"Patch Set 1: Verified; Looks good to me, approvedIt builds here, let it in"
45822,0,"Patch Set 1: Looks good to me, but someone else must approve"
45823,0,"Patch Set 1: Verified; Looks good to me, approved"
45825,0,"Patch Set 2: Verified; Looks good to me, approved"
45826,0,"Patch Set 2: Verified; Looks good to me, approved"
45828,0,"Patch Set 2: Verified; Looks good to me, approved"
45830,0,"Patch Set 1: Verified; Looks good to me, approvedLooks sane."
45831,0,"Patch Set 1: Verified; Looks good to me, approvedLooks like a great ergonomic fix to me - thanks Cedric ! :-)"
45832,1,"Patch Set 1: Looks good to me, but someone else must approveLooks reasonable - fixes a nasty data-loss bug; I guess we need one more review for -4-0-2.Thanks Miklos."
45833,0,"Patch Set 1: Looks good to me, but someone else must approveI would avoid dynamic_casting of stuff we know that it is PostIt, but seems reasonable anyway"
45834,0,"Patch Set 1: Looks good to me, approvedNoel did the third review => pushing"
45836,0,"Patch Set 1: Verified; Looks good to me, approved"
45837,0,"Patch Set 1: Looks good to me, but someone else must approve"
45838,0,"Patch Set 1: Looks good to me, but someone else must approve"
45839,0,"Patch Set 1: Verified; Looks good to me, approvedMakes sense."
45840,1,"Patch Set 1: Looks good to me, but someone else must approveYeah, annoying stuff. Best to have it in 4.0.2 already"
45841,0,"Patch Set 1: Verified; Looks good to me, approvedLooks fine and works well. Great work."
45842,0,"Patch Set 3: Verified; Looks good to me, approvedYeah, since only non-static class methods are modifying this one, there is no reason to make that global variable, I guess."
45846,0,"Patch Set 2: Verified; Looks good to me, approved"
45847,0,"Patch Set 2: Verified; Looks good to me, approved"
45848,0,"Patch Set 1: Verified; Looks good to me, but someone else must approve"
45849,0,"Patch Set 1: Verified; Looks good to me, approved"
45850,1,"Patch Set 1: This need some tweaks before it is merged(1 inline comment)Mostly looks good, except not following the first comment :("
45851,0,"Patch Set 2: Verified; Looks good to me, approved"
45852,0,"Patch Set 2: Verified; Looks good to me, approved"
45853,0,"Patch Set 5: Looks good to me, approvedI did not verify, so don't want to push this, but it looks good, thanks."
45854,0,"Patch Set 5: Verified; Looks good to me, approvedoptimistically selfverifying then ..."
45857,0,"Patch Set 2: Looks good to me, but someone else must approveSounds great! But you remember how opposed you was to the whole concept of test skipping? And how much time and efforts was needed to convince you guys that there *are* use cases, where that is just totally sane thing to do ;-)"
45858,1,"Patch Set 2:Is this for master or 4-0 ?Master looks different.Also - could you please do this in solenv/gbuild/extensions/post_SpeedUpTargets.mk where all optimizations happen ?Although the name is wrong then, it's not speed-up target, but variable telling how to optimize."
45859,0,"Patch Set 1: Verified; Looks good to me, approved"
45860,0,"Patch Set 1: Verified; Looks good to me, approved"
45861,0,"Patch Set 1: Verified; Looks good to me, but someone else must approveLooks perfectly fine. Great catch!"
45862,0,"Patch Set 1: Looks good to me, but someone else must approve"
45863,0,"Patch Set 1: Verified; Looks good to me, approved"
45864,0,Patch Set 3:thanks for the update!I have requested a gerrit verification build for this ( that way at least it will get coverage on a number of platforms ) assuming the builds for that go ok then we'll get this committed. Thanks!
45868,0,Patch Set 3:Build bd1fecbcd on MAC by TB tb21 at Mar-20 21:22 https://ci.libreoffice.org/job/buildbot/387 : SUCCESS
45869,1,Patch Set 3:Build bd1fecbcd on WINDOWS by TB 16 at Mar-20 21:32 https://ci.libreoffice.org/job/buildbot/388 : FAILED
45871,0,Patch Set 3:Build bd1fecbcd on LINUX by TB tb2 at Mar-20 21:48 https://ci.libreoffice.org/job/buildbot/389 : SUCCESS
45872,1,Patch Set 3:Stale patch set: ignore verification status* Build bd1fecbcd on WINDOWS https://ci.libreoffice.org/job/buildbot/388 : FAILED* Build bd1fecbcd on LINUX https://ci.libreoffice.org/job/buildbot/389 : SUCCESS* Build bd1fecbcd on MAC https://ci.libreoffice.org/job/buildbot/387 : SUCCESS
45875,1,"Patch Set 2:> can you also include changes needed for ./Repository.mkWhoops, I missed that. Sure, I will fix it ASAP."
45876,1,"Patch Set 4:so it was false negative (bad master), restarting gerrit verification build again."
45880,0,Patch Set 4:Build 9a95256a4 on LINUX by TB tb2 at Mar-20 22:11 https://ci.libreoffice.org/job/buildbot/390 : SUCCESS
45881,0,Patch Set 4:Build 9a95256a4 on MAC by TB tb21 at Mar-20 22:11 https://ci.libreoffice.org/job/buildbot/391 : SUCCESS
45882,0,Patch Set 4:Build 9a95256a4 on WINDOWS by TB 16 at Mar-20 23:01 https://ci.libreoffice.org/job/buildbot/392 : SUCCESS
45883,0,Patch Set 4: Verified* Build 9a95256a4 on WINDOWS https://ci.libreoffice.org/job/buildbot/392 : SUCCESS* Build 9a95256a4 on LINUX https://ci.libreoffice.org/job/buildbot/390 : SUCCESS* Build 9a95256a4 on MAC https://ci.libreoffice.org/job/buildbot/391 : SUCCESS
45884,1,"Patch Set 4: Verified; Looks good to me, but someone else must approveI did a grep on the source and the classes as well as the binaries are unused."
45885,0,"Patch Set 4: Verified; Looks good to me, approvedI believe the pass on windows is enough to verify it isn't used ( it shouldn't be platform specific )"
45886,0,"Patch Set 1: Verified; Looks good to me, approvedLooks perfectly fine. Great catch!"
45887,0,"Patch Set 1: Looks good to me, but someone else must approve"
45888,0,"Patch Set 1: Verified; Looks good to me, approved"
45889,0,"Patch Set 1: Verified; Looks good to me, approved"
45890,0,"Patch Set 2: Verified; Looks good to me, approvedI verified this patch locally. It does not create the crash from fdo#61025. Not sure though what it fixes in fdo#55430, since I was not able to see much of difference.But it does not do any harm apparently."
45892,0,"Patch Set 1: Verified; Looks good to me, approved"
45893,0,"Patch Set 1: Verified; Looks good to me, approved"
45896,0,Patch Set 3:Lionel: thought you might be interested in this one. What Noel proposed could be very useful indeed but could there be cases where we do want specific treatment if first parameter NULL? (and so the NULL argument should be dealt before calling macros SQL_IS_RULE and others)
45897,0,"Patch Set 2: Verified; Looks good to me, approved"
45898,0,"Patch Set 1: Verified; Looks good to me, approved"
45899,0,"Patch Set 1: Verified; Looks good to me, approved"
45900,0,"Patch Set 1: Verified; Looks good to me, approved"
45901,0,"Patch Set 1: Verified; Looks good to me, approved"
45902,0,"Patch Set 1: Verified; Looks good to me, approved"
45903,0,"Patch Set 1: Verified; Looks good to me, approved"
45905,0,"Patch Set 2: Verified; Looks good to me, approved"
45907,1,Patch Set 1: (7 inline comments)With some tiny tweaks (see inline suggestions) this looks good - thx for that tedious translation work!
45908,0,"Patch Set 3: Verified; Looks good to me, approved"
45910,0,"Patch Set 2: Verified; Looks good to me, approved"
45911,1,"Patch Set 8: FailsIt does not work for me. When I select Insert - Create Photo Album, LibreOffice exits.warn:legacy.osl:22198:1:vcl/source/gdi/image.cxx:456: ImageAryData::Load: failed to load image 'cmd/sc_photoalbumdialog.png'warn:vcl.layout:22198:1:vcl/source/window/builder.cxx:1222: probably need to implement GtkCellRendererText or add a makeGtkCellRendererText functionwarn:vcl:22198:1:vcl/source/window/builder.cxx:222: missing elements of combobox/liststorewarn:vcl.layout:22198:1:vcl/source/window/builder.cxx:424: No default button definedwarn:vcl.layout:22198:1:solver/unxlngx6.pro/inc/vcl/builder.hxx:229: .ui widget ""cancel_btn"" needs to correspond to vcl type 12CancelButtonsoffice.bin: /home/timar/libreoffice-master/solver/unxlngx6.pro/inc/vcl/builder.hxx:230: T* VclBuilder::get(T*&, rtl::OString) [with T = CancelButton]: Assertion `w && dynamic_cast<T*>(w)' failed.Exited with code '134'"
45912,1,"Patch Set 8:If the code says ""OKButton"" then the button has to be a stock gtk-ok button and if a ""CancelButton"" it has to be a stock gtk-cancel button. If they are not stock buttons they have to be PushButtons in the code.So I'll change the .ui for the cancel button to be a stock gtk-cancel and the code for the ok button (because it says ""Create"" and not ""OK"") to be a PushButton"
45917,0,"Patch Set 15: Verified; Looks good to me, approved"
45918,0,"Patch Set 1: Verified; Looks good to me, approved"
45919,1,"Patch Set 1: Verified; Looks good to me, approvedlooks good but my head hurts now, is it possible to have some unit tests for this ?"
45920,0,"Patch Set 1: Verified; Looks good to me, approvedThanks so much for updating it! :-)"
45921,0,"Patch Set 1: Verified; Looks good to me, approvedseems limited to macosx ( which I can't test ) but change looks ok"
45922,0,"Patch Set 1: Verified; Looks good to me, approvedNice catch, thx!"
45923,0,"Patch Set 1: Looks good to me, but someone else must approve"
45924,0,"Patch Set 1: Verified; Looks good to me, approved"
45925,0,"Patch Set 1: Verified; Looks good to me, approved"
45929,0,Patch Set 1:Build 82c1d3dcd on MAC by TB tb21 at Mar-19 22:31 https://ci.libreoffice.org/job/buildbot/384 : SUCCESS
45930,0,Patch Set 1:Build 82c1d3dcd on LINUX by TB tb2 at Mar-19 22:58 https://ci.libreoffice.org/job/buildbot/385 : SUCCESS
45931,0,Patch Set 1:Build 82c1d3dcd on WINDOWS by TB tb20 at Mar-19 23:53 https://ci.libreoffice.org/job/buildbot/386 : SUCCESS
45932,0,Patch Set 1: Verified* Build 82c1d3dcd on WINDOWS https://ci.libreoffice.org/job/buildbot/386 : SUCCESS* Build 82c1d3dcd on LINUX https://ci.libreoffice.org/job/buildbot/385 : SUCCESS* Build 82c1d3dcd on MAC https://ci.libreoffice.org/job/buildbot/384 : SUCCESS
45933,0,"Patch Set 1: Verified; Looks good to me, approved"
45934,0,"Patch Set 1: Verified; Looks good to me, approved"
45935,0,"Patch Set 1: Verified; Looks good to me, approved"
45936,0,"Patch Set 1: Looks good to me, but someone else must approve"
45937,0,"Patch Set 1: Verified; Looks good to me, approvedWow :-/"
45938,0,"Patch Set 1: Verified; Looks good to me, approved"
45940,0,"Patch Set 2: Verified; Looks good to me, approvedGreat, Thanks!Could you send a minimal statement as per:https://wiki.documentfoundation.org/Development/Developersto the dev-list? That would be awesome!"
45942,0,"Patch Set 2: Verified; Looks good to me, approvedgreat, thanks!"
45944,0,"Patch Set 1: Verified; Looks good to me, approved"
45945,0,"Patch Set 1: Verified; Looks good to me, approved"
45946,0,"Patch Set 1: Verified; Looks good to me, approved"
45948,0,"Patch Set 1:thanks, looking much better, can you +2 the patch if you agree :)"
45949,0,"Patch Set 1: Verified; Looks good to me, approved"
45950,0,"Patch Set 2: Verified; Looks good to me, approved"
45951,0,"Patch Set 1: Looks good to me, but someone else must approve"
45952,0,"Patch Set 1: Looks good to me, but someone else must approve"
45953,0,"Patch Set 1: Looks good to me, but someone else must approveLooks plausible - thanks for that ! :-) +1"
45954,0,"Patch Set 1: Verified; Looks good to me, approved"
45957,0,"Patch Set 4: Verified; Looks good to me, approved"
45959,1,"Patch Set 2:I think the two load options should be set to not expand vertically, looks a bit silly.The warning could go under the dropdown that it applies to now that nothing has to be manually moved in the code.odfwarning never seems to appear but maybe that's a wider/theme bug"
45960,1,"Patch Set 2:> I think the two load options should be set to not expand vertically, looks a bit silly.The reason I did it this way was because otherwise the width of the combo box would change dynamically depending on the current selection, and I wanted to avoid that. I guess I could have set the width to a fixed value, but I wanted the GUI toolkit to do the sizing, feels more flexible.> The warning could go under the dropdown that it applies to now that nothing has to be manually moved in the code.I put it in the end because it was there in the original code, and because otherwise I would have to leave an empty row there, or have everything under it move down when it appears. I thought I should try to keep all the GUI elements static, and not jump around when a user changes something, to avoid confusion.> odfwarning never seems to appear but maybe that's a wider/theme bugIt did appear for me under Linux Mint 14 MATE, what OS are you on?"
45961,1,"Patch Set 2:> The reason I did it this way was because otherwise the width of the combo box would change dynamically depending on the current selection, and I wanted to avoid that.You could set Vertical Alignment to 'start' on the grid but that seems to break the text wrap...> or have everything under it move down when it appears.I think that's quite a good property for a warning but I'm not a UX guy so whatev :D"
45962,0,"Patch Set 2: Verified; Looks good to me, approvedLet's integrate this as is. We can always make amendments in follow-up commits."
45963,0,"Patch Set 2: Verified; Looks good to me, approved"
45965,0,"Patch Set 1: Looks good to me, but someone else must approve"
45966,0,"Patch Set 1: Verified; Looks good to me, approved"
45967,0,"Patch Set 2: Verified; Looks good to me, approved"
45968,0,"Patch Set 1: Verified; Looks good to me, approved"
45969,0,"Patch Set 1: Verified; Looks good to me, approvedlooking at the treatment of RTF_ULC seems reasonable ( unless actually  RTF_OLC is the correct one ;-) )"
45970,0,"Patch Set 1: Verified; Looks good to me, approvedstrips it down from 9203 to 3040."
45971,0,"Patch Set 2: Verified; Looks good to me, approvedI tested locally this one and the depended fixes and it seems to fix fdo#5259 just fine."
45974,0,"Patch Set 2: Verified; Looks good to me, approvedI tested locally this one and the depended fixes and it seems to fix fdo#5259 just fine."
45975,0,"Patch Set 2: Verified; Looks good to me, approvedI tested locally this one and the depended fixes and it seems to fix fdo#5259 just fine."
45977,0,"Patch Set 1: Verified; Looks good to me, approvedI tested locally this one and the depended fixes and it seems to fix fdo#5259 just fine."
45981,0,Patch Set 1:Build 66d6b2160 on MAC by TB tb21 at Mar-18 21:50 https://ci.libreoffice.org/job/buildbot/378 : SUCCESS
45982,0,Patch Set 1:Build 66d6b2160 on LINUX by TB tb2 at Mar-18 21:52 https://ci.libreoffice.org/job/buildbot/379 : SUCCESS
45983,0,Patch Set 1:Build 66d6b2160 on WINDOWS by TB tb20 at Mar-18 23:51 https://ci.libreoffice.org/job/buildbot/380 : SUCCESS
45984,0,Patch Set 1: Verified* Build 66d6b2160 on WINDOWS https://ci.libreoffice.org/job/buildbot/380 : SUCCESS* Build 66d6b2160 on LINUX https://ci.libreoffice.org/job/buildbot/379 : SUCCESS* Build 66d6b2160 on MAC https://ci.libreoffice.org/job/buildbot/378 : SUCCESS
45985,0,"Patch Set 1: Verified; Looks good to me, approved"
45986,0,"Patch Set 1: Verified; Looks good to me, approved"
45990,0,Patch Set 12:Build 25f373f28 on LINUX by TB tb2 at Mar-18 09:59 https://ci.libreoffice.org/job/buildbot/375 : SUCCESS
45991,0,Patch Set 12:Build 25f373f28 on MAC by TB tb21 at Mar-18 09:59 https://ci.libreoffice.org/job/buildbot/376 : SUCCESS
45992,0,Patch Set 12:Build 25f373f28 on WINDOWS by TB 16 at Mar-18 10:54 https://ci.libreoffice.org/job/buildbot/377 : SUCCESS
45993,0,Patch Set 12: Verified* Build 25f373f28 on WINDOWS https://ci.libreoffice.org/job/buildbot/377 : SUCCESS* Build 25f373f28 on LINUX https://ci.libreoffice.org/job/buildbot/375 : SUCCESS* Build 25f373f28 on MAC https://ci.libreoffice.org/job/buildbot/376 : SUCCESS
45997,1,Patch Set 10:Build 7495bf70d on MAC by TB tb21 at Mar-17 20:44 https://ci.libreoffice.org/job/buildbot/369 : FAILED
45998,0,Patch Set 10:Build 7495bf70d on LINUX by TB tb2 at Mar-17 21:32 https://ci.libreoffice.org/job/buildbot/370 : SUCCESS
45999,0,Patch Set 10:Build 7495bf70d on WINDOWS by TB tb20 at Mar-17 22:51 https://ci.libreoffice.org/job/buildbot/371 : SUCCESS
46000,1,Patch Set 10: Fails* Build 7495bf70d on WINDOWS https://ci.libreoffice.org/job/buildbot/371 : SUCCESS* Build 7495bf70d on LINUX https://ci.libreoffice.org/job/buildbot/370 : SUCCESS* Build 7495bf70d on MAC https://ci.libreoffice.org/job/buildbot/369 : FAILED
46004,1,Patch Set 8:Build 0a2eaaf63 on LINUX by TB tb2 at Mar-17 19:26 https://ci.libreoffice.org/job/buildbot/366 : FAILED
46005,1,Patch Set 8:Build 0a2eaaf63 on MAC by TB tb21 at Mar-17 19:27 https://ci.libreoffice.org/job/buildbot/367 : FAILED
46006,1,Patch Set 8:Build 0a2eaaf63 on WINDOWS by TB 16 at Mar-17 19:29 https://ci.libreoffice.org/job/buildbot/368 : FAILED
46007,1,Patch Set 8: Fails* Build 0a2eaaf63 on WINDOWS https://ci.libreoffice.org/job/buildbot/368 : FAILED* Build 0a2eaaf63 on LINUX https://ci.libreoffice.org/job/buildbot/366 : FAILED* Build 0a2eaaf63 on MAC https://ci.libreoffice.org/job/buildbot/367 : FAILED
46010,0,Patch Set 2: This need some tweaks before it is mergedshouldn't gid_File_Xcd_Reportbuilder (reportbuilder.xcu) also be in gid_Module_Reportbuilder? The config imho should be in the same package as the actual component :-)
46016,1,Patch Set 7:Build 4f92d55d1 on LINUX by TB tb2 at Mar-17 16:50 https://ci.libreoffice.org/job/buildbot/363 : FAILED
46017,1,Patch Set 7:Build 4f92d55d1 on MAC by TB tb21 at Mar-17 16:51 https://ci.libreoffice.org/job/buildbot/364 : FAILED
46018,1,Patch Set 7:Build 4f92d55d1 on WINDOWS by TB 16 at Mar-17 16:52 https://ci.libreoffice.org/job/buildbot/365 : FAILED
46019,1,Patch Set 7: Fails* Build 4f92d55d1 on WINDOWS https://ci.libreoffice.org/job/buildbot/365 : FAILED* Build 4f92d55d1 on LINUX https://ci.libreoffice.org/job/buildbot/363 : FAILED* Build 4f92d55d1 on MAC https://ci.libreoffice.org/job/buildbot/364 : FAILED
46020,0,"Patch Set 13: Verified; Looks good to me, approved"
46021,0,"Patch Set 1: Verified; Looks good to me, approved"
46022,0,"Patch Set 1: Looks good to me, but someone else must approve"
46023,0,"Patch Set 1: Verified; Looks good to me, approvedIt seems to look and work reasonable."
46024,0,"Patch Set 1: Verified; Looks good to me, approved"
46025,0,"Patch Set 1: Looks good to me, but someone else must approve"
46026,0,"Patch Set 1: Verified; Looks good to me, approved"
46027,0,"Patch Set 1: Looks good to me, but someone else must approve"
46028,0,"Patch Set 1: Verified; Looks good to me, approved"
46029,0,"Patch Set 1: Looks good to me, but someone else must approve"
46030,0,"Patch Set 1: Looks good to me, but someone else must approve"
46031,0,"Patch Set 1: Verified; Looks good to me, approvedLooks straightforward. Works fine."
46032,0,"Patch Set 1: Looks good to me, but someone else must approve"
46033,0,"Patch Set 1: Verified; Looks good to me, approved"
46034,0,"Patch Set 1: Looks good to me, but someone else must approve"
46035,0,"Patch Set 1: Looks good to me, but someone else must approve+1 looks plausible to me - thanks Andras :-)"
46036,0,"Patch Set 1: Verified; Looks good to me, approvedIt looks fine and seems to work fine."
46037,0,"Patch Set 1: Looks good to me, but someone else must approve"
46038,0,"Patch Set 1: Looks good to me, but someone else must approve"
46040,0,"Patch Set 1: Looks good to me, but someone else must approve"
46041,0,"Patch Set 1: Verified; Looks good to me, approvedIt looks fine at least from I was able to check."
46042,1,"Patch Set 1: Verified; Looks good to me, approvedVerified for Linux and Android, any problems on other platforms will soon become evident, let's get this in now."
46043,1,"Patch Set 2:Just for the record: I am against this change. It removes <1500 lines of makefile code, but at the price of making the resulting makefile much less readable. It is not like there were any rapid development in bridges (resulting in the need to update many makefiles at the same time), so I do not see any problem with copy-pasted makefiles."
46044,0,"Patch Set 2: Verified; Looks good to me, approved"
46046,0,"Patch Set 1: Looks good to me, but someone else must approve"
