ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
15943,Change has been successfully pushed.,2,13403,2015-05-07 08:15:46,2015-05-07 10:12:44,1,MERGED,1.0,8.0,2,3,2,positive
15953,Patch Set 1:sorry that you have so much trouble with this commit and that you waste your time. I will make a clear push request. thanks for your help.,1,13410,2015-04-29 00:43:05,2015-04-29 00:43:05,0,MERGED,135.0,3.0,4,6,2,positive
15954,"Patch Set 2: Code-Review+2No worries, Andreas. :-)",2,13410,2015-05-05 22:11:42,2015-05-05 22:16:50,0,MERGED,129.0,0.0,4,7,2,positive
15962,Patch Set 3:Can someone please review the latest patch. It's been a month since the build on Patch 3 finished.,3,13413,2015-03-14 21:04:55,2015-03-28 12:08:41,327,MERGED,3.0,115.0,3,6,5,positive
15983,Change has been successfully cherry-picked as be88df0e6ce2ba1dc6931e2a2988ebfdd8ae9ba8 by Norbert Thiebaud,1,13430,2015-05-01 05:15:42,2015-05-01 05:15:42,0,MERGED,1.0,10.0,4,5,2,positive
15985,Change has been successfully cherry-picked as 0c58017468abb0ebee3088336e7e7a074e53edee by Andras Timar,1,13431,2015-05-04 18:03:27,2015-05-04 18:03:27,0,MERGED,1.0,9.0,3,5,1,positive
16070,Change has been successfully cherry-picked as 5e6b5b3c039271d854a7684eebdf54712bac9e51 by David Tardon,1,13500,2015-04-24 18:26:38,2015-04-25 00:21:50,5,MERGED,1.0,6.0,2,2,1,positive
16092,"Patch Set 4: Code-Review-2I do not think we want to add support for everyone's favourite compression method... gz is okay, as it is handled by zlib, which we already use. But anything else is highly questionable. Also note that to make this really useful for the majority of users, liblzma would have to be bundled. System liblzma is only useful for Linux distro packages.",4,13520,2015-04-01 15:06:22,2015-04-03 10:17:23,43,MERGED,12.0,493.0,5,13,10,positive
16093,"Patch Set 4:No need to copy-paste comments like ""OS X is too stupid"". That is just the opinion of somebody who thinks everything should be like Linux.",4,13520,2015-04-01 15:06:22,2015-04-03 10:17:23,43,MERGED,12.0,493.0,5,13,10,positive
16108,"Patch Set 2:Luckily, this one could be reverted in d311260c0d347b3c933706b8cac48b82a653e1c7",2,13525,2015-04-20 17:23:02,2015-04-21 10:28:01,17,MERGED,1.0,2.0,2,2,2,positive
16111,Change has been successfully cherry-picked as 8166244e7354e879d16e150738e3b3dff885cab5 by Miklos Vajna,1,13528,2015-04-25 08:46:38,2015-04-25 08:46:38,0,MERGED,1.0,37.0,3,5,1,positive
16113,Change has been successfully cherry-picked as b1143c0e9e0ad940b339fa1f5b75f5822e02362a by Adolfo Jayme Barrientos,1,13530,2015-04-25 03:37:57,2015-04-25 03:37:57,0,MERGED,1.0,2.0,4,5,1,positive
16273,Change has been successfully cherry-picked as b144821188aac238a38d647dff489fc53d9bf3f6,1,13671,2015-04-15 05:57:48,2015-04-15 05:57:48,0,MERGED,1.0,13.0,4,5,1,positive
16276,Change has been successfully cherry-picked as 488d09771dfbdae0b94898dd675bc39b8550b85e,2,13674,2015-04-13 14:51:43,2015-04-14 20:39:45,29,MERGED,1.0,9.0,1,1,2,positive
16286,Change has been successfully cherry-picked as 53cd20e94d7cd2a72bf82d0dc8ed71fc5140e938,2,13684,2015-04-14 12:35:44,2015-04-14 20:04:31,7,MERGED,1.0,1.0,1,1,2,positive
16290,Change has been successfully cherry-picked as 33a67ac2c5e6a60b5a99ebf6767f803277b79148,3,13688,2015-04-05 21:46:45,2015-04-14 19:59:10,214,MERGED,1.0,2.0,1,1,3,positive
16291,"Patch Set 1:Minor nitpick: can you commit a new patch by using this command?git commit --amend --author=""Matthew Francis <mjay.francis@gmail.com>""That is to maintain the authorship. Thanks!",1,13688,2015-04-05 21:46:45,2015-04-05 21:46:45,0,MERGED,1.0,2.0,2,2,3,positive
16292,Change has been successfully cherry-picked as 5087e4caa4343a1a17ffb42eea4aa0354cab8636,2,13689,2015-01-28 12:45:32,2015-04-14 19:58:37,1831,MERGED,1.0,4.0,1,1,2,positive
16298,"Patch Set 1:A test case fails to run the ""find"" command.  If I take the find part out, then the compile succeeds.  The testcase is attached to the bug report that would be appropriate to add to qa/extras except that it refuses to run.",1,13694,2015-04-07 16:26:17,2015-04-07 16:26:17,0,MERGED,1.0,1.0,3,6,3,positive
16301,Change has been successfully pushed.,3,13694,2015-04-07 16:26:17,2015-04-14 17:14:59,168,MERGED,3.0,5.0,2,4,3,positive
16305,Change has been successfully cherry-picked as a13bd70d509b2e3f78910d4a968bfdbdd2a0fbf8,2,13698,2015-04-04 12:13:18,2015-04-14 03:06:32,230,MERGED,1.0,4.0,1,1,2,positive
16310,Change has been successfully pushed.,4,13703,2015-04-09 06:45:51,2015-04-13 07:37:12,96,MERGED,36.0,307.0,2,4,4,positive
16328,Change has been successfully cherry-picked as a025af8f1713a826067a4a351d47d29d1342693f,2,13719,2015-03-26 11:04:52,2015-04-12 20:07:22,417,MERGED,1.0,20.0,1,1,2,positive
16331,"Patch Set 1: Code-Review+2 Verified+1Thanks a lot, Mattias!",1,13722,2015-04-11 23:56:20,2015-04-11 23:56:20,0,MERGED,38.0,0.0,3,4,2,positive
16356,Change has been successfully cherry-picked as a6d14ec753d3100e385c8cd09a0aeab786810062,2,13745,2015-04-10 01:02:33,2015-04-10 14:16:18,13,MERGED,20.0,0.0,1,1,2,positive
16360,Patch Set 3:Best would be to do it right here ;-)  and in a follow-up commit improve that other change.,3,13748,2015-03-08 12:52:35,2015-03-09 16:31:13,27,MERGED,8.0,83.0,3,6,11,positive
16364,Change has been successfully pushed.,5,13749,2015-04-08 09:26:13,2015-04-10 10:22:00,48,MERGED,1.0,34.0,2,4,5,positive
16373,"Patch Set 2: Code-Review+1Since we are rather late in the 4.3 cycle, and the next one will be the last one, I would like an extra review on this before we commit to libreoffice-4-3.",2,13757,2015-03-07 08:04:34,2015-03-07 19:15:31,11,MERGED,1.0,3.0,2,3,3,positive
16374,Change has been successfully cherry-picked as 04a98015101b8fea3b200e0bf3a2469d8c75fdf7,7,13758,2015-04-07 10:51:50,2015-04-09 20:25:30,57,MERGED,9.0,279.0,1,1,7,positive
16435,"Patch Set 1: Verified+1Have to ask kendy about the small freeze pane and split window icons, as it would be ideal for them to not appear in the menu and just be checkboxes. currently working on the define print area small icon, hope to finish it tonight.",1,13813,2015-04-05 21:41:52,2015-04-06 08:36:10,10,MERGED,13.0,68.0,3,6,2,positive
16455,Patch Set 1: Code-Review+2 Verified+1Thanks!,1,13829,2015-04-03 08:03:03,2015-04-03 08:06:13,0,MERGED,1.0,11.0,2,2,2,positive
16456,Change has been successfully cherry-picked as e80a94284be2e73526d41fc6be99c7255f4c2ca3,2,13829,2015-04-03 08:03:03,2015-04-03 10:03:26,2,MERGED,1.0,11.0,1,1,2,positive
16463,"Patch Set 3:the A?=B syntax is a way in Makefileto doif A has no value then A=Belse keep A's valuethat way one can export A= before the invocation of makeand the user value is honored.seehttps://www.gnu.org/software/make/manual/html_node/Setting.html#index-_003f_003d-1The proper way is to run the pch script from Makefile, in which case A would be set naturally with the appropriate value.Note our makefile support the target 'cmd' for that very purpose:make cmd cmd=""./bin/update_pch.sh [..]""which avoid the evil use of get_config_variables",3,13834,2015-03-08 23:21:57,2015-03-10 23:27:47,48,MERGED,1.0,12.0,4,7,6,positive
16466,"Patch Set 2:It's standard Makefile syntax. :-)Any reason you use ""grep ""^ *export PARALLELISM="" config_host.mk | sed -e ""s/[^=]*=//"""" instead of bin/get_config_variables? . ./bin/get_config_variables PARALLELISMwould do what you need, I guess.",2,13834,2015-03-08 23:21:57,2015-03-10 00:02:10,24,MERGED,1.0,12.0,3,5,6,positive
16470,Change has been successfully cherry-picked as 5eafe30b41c9445b16b2cfe08ac4eb8a9cb3ccb1,2,13838,2015-04-02 09:45:13,2015-04-03 07:26:08,21,MERGED,1.0,11.0,1,1,2,positive
16474,Change has been successfully pushed.,4,13842,2015-04-02 15:00:10,2015-04-03 01:21:16,10,MERGED,3.0,152.0,2,4,4,positive
16482,Change has been successfully pushed.,3,13850,2015-03-31 12:51:25,2015-04-02 12:51:50,48,MERGED,1.0,43.0,2,4,3,positive
16564,Change has been successfully cherry-picked as 8707670cb39f5777cd54f8b180ec342416ef259f,3,13920,2015-03-23 12:44:28,2015-03-24 15:45:08,27,MERGED,3.0,40.0,2,4,3,positive
16571,Change has been successfully cherry-picked as 76f33f10309b0ee384a75a7a854858b068d60495,3,13925,2015-03-16 21:31:23,2015-03-26 14:14:44,232,MERGED,2.0,6.0,2,2,3,positive
16591,Change has been successfully cherry-picked as da651b6ccb47e82f71d890fc8bb9d6cf0201f289,2,13944,2015-03-25 20:35:55,2015-03-25 21:54:26,1,MERGED,1.0,3.0,1,2,2,positive
16595,"Patch Set 2: Code-Review+2 Verified+1(1 comment)Just tested the build and not objecting the ""unexpected"" solution, admittedly havent retested the bug scenario. However, preventing a crash is always good, thus merging",2,13946,2015-03-25 08:48:57,2015-03-25 11:52:05,3,MERGED,6.0,85.0,2,3,3,positive
16606,Patch Set 1: Code-Review+1Woohoo!,1,13956,2015-03-19 14:42:36,2015-03-22 16:51:15,74,MERGED,1.0,9.0,3,3,2,positive
16615,"Patch Set 1:So what you actually can do is, obtain the size, if zero use the define'd X and Y values. If not zero determine whether it is wider than taller and swap the define'd X and Y if necessary.",1,13964,2015-02-16 22:53:55,2015-02-16 22:53:55,0,MERGED,1.0,6.0,3,5,6,positive
16619,"Patch Set 3: Code-Review+2 Verified+1Looks OK, let's give this another try",3,13967,2015-03-24 05:15:06,2015-03-24 09:53:00,4,MERGED,15.0,7.0,4,6,5,positive
16621,"Patch Set 1:Could you please add a matching testcase? See sw/qa/extras/README on how to add Writer filter testcases, sw/qa/extras/ww8export/ww8export.cxx is the file you could extend. Thanks!",1,13968,2015-03-12 13:50:15,2015-03-12 13:50:15,0,MERGED,2.0,24.0,3,5,4,positive
16644,Patch Set 4: Code-Review+2 Verified+1Awesome - thanks so much for that! :-),4,13981,2015-03-12 02:54:43,2015-03-13 22:28:48,43,MERGED,4.0,14.0,5,8,5,positive
16653,Change has been successfully cherry-picked as c42f4d03a846c2dec379aec52da9c959848b5e52,2,13987,2015-03-23 09:16:42,2015-03-23 09:19:46,0,MERGED,1.0,3.0,1,1,2,positive
16704,Change has been successfully cherry-picked as 92a43d05d14b1ab7b8bfb4052874d0f0e6c62ef9,3,14034,2015-03-09 12:26:14,2015-03-19 11:01:32,238,MERGED,3.0,13.0,2,3,3,positive
16715,Change has been successfully pushed.,25,14043,2015-03-14 10:16:36,2015-03-19 13:24:00,123,MERGED,26.0,1624.0,1,2,25,positive
16721,Patch Set 1:I think it would be great to run this optimization once all the work on the theme are completed within the next week or two or are you fine with running this optimization again later on?,1,14048,2015-03-18 23:52:38,2015-03-19 01:21:21,1,MERGED,1839.0,0.0,4,6,2,positive
16722,Patch Set 1:can you please add the script so that for the next batches I can add the optimized icons.thanks for your support,1,14048,2015-03-18 23:52:38,2015-03-19 01:21:21,1,MERGED,1839.0,0.0,4,6,2,positive
16734,"Patch Set 1:> so this is essentially the same as https://gerrit.libreoffice.org/#/c/11775/ ?Yes, I took that code and (a) restructured it to be easier to maintain(b) addressed Caolan's concern by upstreaming the change> https://gerrit.libreoffice.org/#/c/14732/ would take a different approach And if we commit that one and this one then LO will be even faster! :))",1,14057,2015-03-11 11:55:51,2015-03-11 12:25:02,0,MERGED,2.0,181.0,4,6,2,positive
16735,"Patch Set 1: Code-Review+2 Verified+1And if upstream accepts that patch, next good thing would be a patch to icu to expose/export that method to us and use their one.",1,14057,2015-03-11 11:55:51,2015-03-11 12:25:02,0,MERGED,2.0,181.0,4,6,2,positive
16737,Change has been successfully cherry-picked as b18bd0b774436ad33332a85b95491a3efd02c249,2,14059,2015-03-13 14:46:44,2015-03-19 10:39:41,139,MERGED,1.0,16.0,1,1,2,positive
16772,Change has been successfully cherry-picked as 386a85ed50a3e4832644072950a30304ba6c58a6,2,14088,2015-03-12 21:27:09,2015-03-13 14:20:04,16,MERGED,1.0,7.0,2,2,2,positive
16774,Change has been successfully cherry-picked as e59015ef832178451ba2fca2fe7054fcf5090e9a,2,14089,2015-03-12 08:09:33,2015-03-13 14:04:26,29,MERGED,3.0,55.0,1,1,2,positive
16791,"Patch Set 6:I checked the run-time behavior and it works very well.  And I checked the ODF attribute name, and I *think* that, although there are several other names we could re-use for this purpose, repeat-item-labels is probably reasonable.Now, 2 things remain.  One is that we need a new unit test to cover this new feature.  Hopefully you can pick one of the existing test cases in ucalc_pivottable.cxx as a model and add a new test case.  Another one is that, because we are adding a new attribute that's not yet in the ODF standard, we need to use a different namespace other than 'table:', to make sure that when we export the document it will be a valid ODF.  I *think* you can use either XML_NP_CALC_EXT or XML_NP_LO_EXT for this.  Eike, do you have any advice on which namespace to use?That's all I have to say on this.  Great work!",6,14103,2015-02-16 16:58:52,2015-03-02 18:27:50,337,MERGED,23.0,116.0,3,7,8,positive
16792,"Patch Set 7:Thanks for the review and help. I have made the necessary changes as per your advice. I used the namespace ""XML_NAMESPACE_CALC_EXT"" while exporting and importing the boolean data.",7,14103,2015-02-16 16:58:52,2015-03-07 13:52:50,452,MERGED,24.0,294.0,3,5,8,positive
16797,Change has been successfully pushed.,9,14104,2015-03-02 05:25:59,2015-03-11 21:38:02,232,MERGED,8.0,208.0,2,4,9,positive
16798,Change has been successfully pushed.,9,14105,2015-03-02 04:47:28,2015-03-11 21:32:35,232,MERGED,5.0,106.0,2,4,9,positive
16801,Change has been successfully pushed.,9,14108,2015-03-02 06:09:28,2015-03-11 17:38:29,227,MERGED,3.0,60.0,2,4,9,positive
16840,Change has been successfully pushed.,1,14139,2015-03-08 15:58:35,2015-03-08 15:59:47,0,MERGED,2.0,4.0,2,5,1,positive
16847,Change has been successfully cherry-picked as 63050dccbc50f148cd788730faa53d822d37e54f,5,14145,2015-03-07 08:04:34,2015-03-07 19:14:39,11,MERGED,1.0,3.0,1,2,5,positive
16976,Change has been successfully cherry-picked as b940df4d1901a912acde714932387d1d8b5c3ec7,4,14245,2015-02-15 01:33:31,2015-02-23 21:28:53,211,MERGED,815.0,21716.0,3,7,4,positive
16978,"Patch Set 4:Hi Adolfo. Thanks for review and feedback.@Kendy - would you be ok to look over and merge?Many thanks, A.",4,14245,2015-02-15 01:33:31,2015-02-23 21:28:53,211,MERGED,815.0,21716.0,3,7,4,positive
16979,"Patch Set 4:@mmeeks - Howdy.Sometime ago you committed a Gerrit submission of mine, but it didn't merge properly... I can't remember the solution but we may have the same problem here...Status is Merged, but patch was then reverted... now in Limbo... :-/Any help would be awesome :)",4,14245,2015-02-15 01:33:31,2015-02-23 21:28:53,211,MERGED,815.0,21716.0,3,7,4,positive
16984,Change has been successfully cherry-picked as fe9f69f6c86b75bf42ec13aef76aab1975d51c6f,2,14246,2015-02-25 20:56:52,2015-02-26 01:46:15,4,MERGED,1.0,6.0,1,1,2,positive
16993,Change has been successfully cherry-picked as c91bfb9ac7d110c5dca0ea34ec0e1668a985b34c,3,14254,2015-02-24 03:33:27,2015-02-25 12:23:09,32,MERGED,1.0,13.0,2,4,3,positive
17046,Change has been successfully cherry-picked as a86513d8ca49fe6f4e1cde48e3d744c20540829e,3,14299,2015-02-19 08:23:41,2015-02-19 11:29:03,3,MERGED,1.0,17.0,1,1,3,positive
17081,"Patch Set 1: Code-Review+1Yep, definitely improves the situation - thanks!",1,14329,2015-02-10 18:04:01,2015-02-10 20:53:56,2,MERGED,1.0,1.0,4,5,2,positive
17117,"Patch Set 1:I'll check again in a bit and adjust code-review, thanks for confirming that it's something on my side. :-)",1,14357,2015-01-24 14:50:03,2015-01-27 16:38:56,73,MERGED,3.0,9.0,3,10,2,positive
17122,Change has been successfully pushed.,3,14361,2015-02-10 21:06:35,2015-02-14 00:40:42,75,MERGED,2.0,26.0,2,4,3,positive
17127,"Patch Set 1:Hi,Can you please add a matching testcase? See sw/qa/extras/README.Thanks!",1,14365,2015-02-02 09:43:51,2015-02-10 11:51:11,194,MERGED,2.0,28.0,3,6,3,positive
17148,Change has been successfully pushed.,2,14385,2014-12-22 05:23:46,2015-02-06 23:54:19,1122,MERGED,1.0,49.0,3,5,2,positive
17153,Patch Set 1: Code-Review+2 Verified+1Nice finding :-),1,14389,2015-01-15 09:35:32,2015-01-15 09:35:32,0,MERGED,1.0,2.0,3,4,2,positive
17164,"Patch Set 1:Hi Stephan,so, it seems they use ConfigItem to call GetProperties, GetNodeNames, ReplaceSetProperties and PutProperties.All them manages endless Sequences to get/set configuration options. By using directly officecfg we can get and set these values. Also, all these calls to ConfigItem methos are done in one place, so, the initial get and the following set are always done in methods from cfgitem. So we can safely (in theory) to cleanup the ConfigItem inheritance of SmMathConfig.Maybe I can missed something, but it seems to be the actual scenario.",1,14397,2015-02-06 04:01:30,2015-02-06 04:01:30,0,MERGED,2.0,129.0,3,6,4,positive
17192,Change has been successfully cherry-picked as f70bfb28c396dcd9184f1c0c8ad4644e38394bce,2,14423,2015-02-11 14:02:08,2015-02-11 14:56:02,0,MERGED,1.0,4.0,2,2,2,positive
17193,Change has been successfully cherry-picked as 0b75eda1090f92adc678ceff2565da2dc7d9328c,4,14424,2015-02-11 08:32:09,2015-02-11 13:34:49,5,MERGED,1.0,5.0,1,1,4,positive
17213,Change has been successfully cherry-picked as 605c8d7f4c7b5b431747ced10243e01529b31777,3,14439,2015-01-25 18:01:00,2015-02-09 17:25:39,359,MERGED,1.0,1.0,1,1,3,positive
17225,Change has been successfully cherry-picked as 27b5c708938167e7516407db7d22bf48aac796b2,2,14451,2015-02-09 09:36:16,2015-02-09 10:52:50,1,MERGED,2.0,13.0,2,2,2,positive
17238,Change has been successfully cherry-picked as dccaa2b12871b801aacba3e358a8e34829218b49,2,14463,2015-02-03 18:52:54,2015-02-06 14:35:37,67,MERGED,1.0,2.0,3,3,2,positive
17245,Patch Set 4: Verified+1Build df2facc25:* on Windows SUCCESS : * on Linux SUCCESS : * on MacOSX SUCCESS :,4,14466,2014-10-28 16:50:02,2014-12-21 15:39:38,1294,MERGED,71.0,516.0,4,12,7,positive
17274,"Patch Set 1:Thank you Lionel for your feedback.I could change comment tonight after my day time job.For the loop, if we avoid the break and use return, the ""if"" can be removed and we keep the trace.However about the message itself, I don't know.",1,14488,2015-02-04 20:58:55,2015-02-04 20:58:55,0,MERGED,1.0,2.0,3,9,3,positive
17281,Change has been successfully cherry-picked as ea34266c454c642d5c80e3137090330f3a817a5d,2,14494,2015-02-02 15:42:41,2015-02-03 09:44:00,18,MERGED,1.0,1.0,2,4,2,positive
17296,"Patch Set 1:Good question. Yes, the last few digits of the literal may be insignificant because it is double-precision.I just borrowed the value from the definition of the macro M_PI:<https://sourceware.org/git/?p=glibc.git;a=blob_plain;f=math/math.h;hb=HEAD><https://msdn.microsoft.com/en-us/library/4hwaceh6.aspx><http://cvsweb.netbsd.org/bsdweb.cgi/src/include/math.h?rev=1.63&content-type=text/x-cvsweb-markup&only_with_tag=MAIN>",1,14505,2015-02-03 10:16:16,2015-02-03 10:16:16,0,MERGED,2.0,10.0,3,6,3,positive
17314,"Patch Set 3: Code-Review+2 Verified+1The code change looks reasonable, the testcase properly fails when the code change is reverted, though I could not spot the improvement visually. :-) But it isn't worse either and you seem to know this CJK topic better than me, so let's get it in!",3,14518,2015-01-24 15:10:20,2015-01-29 14:37:22,119,MERGED,6.0,29.0,3,4,4,positive
17394,Change has been successfully cherry-picked as 0bac0582adac70380fe30ed16247b1b9f91d2680,2,14588,2015-01-26 09:56:06,2015-01-28 06:23:03,44,MERGED,7.0,95.0,1,1,2,positive
17407,Change has been successfully cherry-picked as f5a6a1ccfaa65385d1577c69288a92c3d2571f46,3,14600,2015-01-15 17:25:38,2015-01-27 15:26:47,286,MERGED,1.0,12.0,1,1,3,positive
17447,Patch Set 3:Windows SUCCESS (272b1dd55)Build on tb42 at Jan-21 02:41:,3,14636,2015-01-20 10:38:10,2015-01-20 13:43:49,3,MERGED,620.0,3916.0,3,7,5,positive
17473,Patch Set 4: Verified+1Build 12396c92d:* on Windows SUCCESS : * on Linux SUCCESS : * on MacOSX SUCCESS :,4,14657,2015-01-19 05:04:24,2015-01-21 03:56:58,46,MERGED,6.0,86.0,3,11,14,positive
17560,"Patch Set 1:Can you please add a matching testcase? See http://opengrok.libreoffice.org/xref/core/sw/qa/extras/README for details, in CppunitTest_sw_ooxmlimport, ideally. Thanks!",1,14728,2014-12-20 04:41:15,2014-12-20 04:41:15,0,MERGED,2.0,7.0,3,11,4,positive
17578,Change has been successfully cherry-picked as 5c363cf3f1d75e37835a6663a96b4e22c754c4cb,7,14741,2015-01-18 22:35:55,2015-01-20 16:53:40,42,MERGED,1.0,10.0,2,2,7,positive
17582,Patch Set 2:(2 comments)I should be less confident when changing code :-<make checking/testing patch set 3 now.,2,14743,2015-01-19 16:41:52,2015-01-20 07:11:00,14,MERGED,1.0,14.0,3,5,4,positive
17599,Patch Set 2: Code-Review+2 Verified+1Looks great to me; lets hope it doesn't add any reverse lookups behind any of those code-paths =)Also - I suspect that checking for 127.0.0.x might be better - IIRC SUSE used to use 127.0.0.2 or 127.0.0.1 for some reasons I forget.,2,14759,2015-01-11 11:54:04,2015-01-12 06:13:12,18,MERGED,4.0,24.0,3,4,4,positive
17623,Patch Set 1: Code-Review+1Looks great - thanks.,1,14779,2015-01-09 23:57:52,2015-01-19 12:13:30,228,MERGED,1.0,19.0,3,4,2,positive
17693,Patch Set 1: Code-Review+2 Verified+1Thank you! :-),1,14839,2015-01-14 22:13:40,2015-01-14 22:34:47,0,MERGED,5.0,0.0,2,3,2,positive
17697,Change has been successfully cherry-picked as 3502b604f383d630878441cc628000c9400f4ed4,2,14841,2015-01-15 14:15:09,2015-01-15 14:50:41,0,MERGED,1.0,4.0,2,2,2,positive
17698,"Patch Set 1:Rather worried by bugs like http://cgit.freedesktop.org/libreoffice/core/commit/?id=d7a6017e2a6303448d523a1fea458b133084ac3e I decided there must be a better way. I cargo-cult-programming copied this from the corresponding class in another driver, could you please check that it is correct like that? Thanks in advance.Maybe we should make an EasyHack out of it?",1,14842,2015-01-15 11:45:45,2015-01-15 11:50:13,0,MERGED,2.0,65.0,3,6,2,positive
17735,Patch Set 1:Seems to me jenkins still needs some TLC. The builds (Mac and Windows) were a success. make check on my Linux machine was successful too.,1,14871,2014-11-24 12:52:48,2014-11-24 12:52:48,0,MERGED,11.0,117.0,3,9,6,positive
17876,Patch Set 3:MacOSX SUCCESS (59f4ae0f9)Build on tb37 at Jan-05 13:25:,3,14999,2015-01-04 20:43:25,2015-01-05 11:49:04,15,MERGED,40.0,5703.0,3,9,10,positive
17878,Change has been successfully cherry-picked as 8ab4d2f29fdd2c058db23f6ee7b2200655d4c6f6,10,14999,2015-01-04 20:43:25,2015-01-07 11:41:32,62,MERGED,40.0,5703.0,1,1,10,positive
18018,Change has been successfully cherry-picked as 12496548474d5361c034eba0ecb382a375b02769,2,15135,2014-12-29 20:37:02,2014-12-29 21:15:44,0,MERGED,1.0,10.0,1,2,2,positive
18036,Change has been successfully cherry-picked as 1818af4b72d35f26fbfe12acc894f7bbaa984dba,2,15151,2014-12-25 07:51:58,2014-12-25 11:39:57,3,MERGED,1.0,17.0,1,1,2,positive
18146,Change has been successfully pushed.,2,15250,2014-12-15 12:00:36,2014-12-16 10:51:57,22,MERGED,8.0,152.0,2,5,2,positive
18148,Change has been successfully pushed.,3,15251,2014-09-10 12:56:25,2014-12-15 15:45:51,2306,MERGED,6.0,544.0,2,5,3,positive
18155,Change has been successfully cherry-picked as d795be27560343929822ed189e7b88309adec166,2,15257,2014-12-12 17:20:18,2014-12-15 13:50:55,68,MERGED,1.0,14.0,2,2,2,positive
18233,Change has been successfully cherry-picked as abb8ce43ab30373d1283b9085ed65191c437978e,4,15321,2014-12-08 10:11:37,2014-12-10 10:17:39,48,MERGED,1.0,17.0,1,1,4,positive
18300,"Patch Set 1: Code-Review+2Wow - sexy cleanup ! =) watch the disappearing lines of code ...I love it - if we can just use some 'assert' or SAL_WARN(""sc"", ""warning message "" << number); instead of the DBG_UTIL this is great to merge.",1,15380,2014-12-04 12:16:54,2014-12-04 15:29:18,3,MERGED,2.0,334.0,4,5,3,positive
18303,Change has been successfully pushed.,5,15383,2014-11-27 10:35:57,2014-12-05 13:18:26,194,MERGED,2.0,69.0,2,4,5,positive
18330,"Patch Set 7:Ok - so 2x build failures, neither is Daniel's fault =) let me cherry-pick and play.",7,15405,2014-11-10 12:23:12,2014-12-03 07:24:58,547,MERGED,8.0,607.0,3,7,9,positive
18385,Patch Set 2:Thank you very much for the review. I have submitted an updated patch with the requested changes..,2,15449,2014-11-15 05:22:57,2014-11-28 02:21:46,308,MERGED,4.0,19.0,5,8,3,positive
18460,"Patch Set 1:@Markus: as you were on this code with recent and related changes, I guess that you are the best to evaluate this patch.Esentially, it contains 2 changes:-aSel.nStartPos is calculated differently-aSel.nStartPos is calculated differently is the already entered partial function name contains dot or underscore.Looking forward to your review.BTW, if you think this fix is good, it is probably wise to cherry-pick it to 4.3.",1,15515,2014-11-12 10:18:35,2014-11-12 10:18:35,0,MERGED,1.0,23.0,3,8,3,positive
18466,Patch Set 2: Code-Review+2 Verified+1Looks perfect to me; thanks for that - will pick to 4-4...,2,15518,2014-11-27 04:08:07,2014-11-27 10:26:32,6,MERGED,1.0,5.0,3,5,3,positive
18499,"Patch Set 3: Code-Review+2 Verified+1Works great, thanks!",3,15549,2014-10-29 06:39:32,2014-11-15 04:36:25,405,MERGED,1.0,20.0,3,4,4,positive
18519,"Patch Set 1:As Ive already mentioned, I dont think its helpful to use two slots for a single function. The existing Save icon already doubles as Save As when the document is not saved (a behavior that seems much more intelligent to me than having two icons). Is it really that frequent that people explicitly need Save As to change the files name or location? Isnt that the file managers purpose anyway?Also, this seems in contradiction with the mantra that it has been repeated a lot: that youre removing seldom-used buttons to make room for more useful ones. An ever-present Save As doesnt seem so useful to me.",1,15566,2014-11-23 06:36:26,2014-11-23 06:36:26,0,MERGED,8.0,16.0,4,6,2,positive
18535,Change has been successfully cherry-picked as 51a572f218cb49e2c3aabdc7e6a7dc47e56c4ded,2,15581,2014-11-24 06:32:02,2014-11-25 11:26:25,28,MERGED,1.0,8.0,2,2,2,positive
18569,Change has been successfully pushed.,3,15609,2014-11-21 18:48:11,2014-11-23 17:15:44,46,MERGED,55.0,424.0,3,6,3,positive
18668,"Patch Set 3:Feel free to ignore it, as http://ci.libreoffice.org/job/gerrit_master/799/Platform=MacOSX/console shows, it indeed sounds like independent from your change. I'll merge this in a bit. :-)",3,15691,2014-11-17 21:13:10,2014-11-17 21:23:20,0,MERGED,5.0,56.0,3,6,4,positive
18796,Change has been successfully cherry-picked as da40cac540e7d735edbe9069b3c8ec6af4530208,11,15798,2014-11-10 14:05:25,2014-11-12 11:04:11,44,MERGED,738.0,2380.0,3,4,11,positive
18810,Change has been successfully cherry-picked as cca366231538c62696a424b43353027905e3dfbf,2,15806,2014-11-13 14:24:55,2014-11-13 14:39:46,0,MERGED,6.0,18.0,1,1,2,positive
18904,Change has been successfully pushed.,3,15875,2014-11-08 15:45:16,2014-11-09 21:42:20,29,MERGED,10.0,104.0,3,6,3,positive
