ID,ID.1,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Text
4037,28334,"Patch Set 2: Verified; Looks good to me, approved; IP review completedThis looks fine to me.",2,11753,2013-05-10 14:22:51,2013-05-10 14:59:50,0,MERGED,2.0,59.0,2,3,3,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completedThis looks fine to me."
4040,28341,"Patch Set 8: Looks good to me, approved",8,11754,2013-05-09 14:40:35,2013-05-10 15:35:51,24,MERGED,3.0,129.0,3,5,9,positive,"Patch Set 8: Looks good to me, approved"
4041,28343,"Patch Set 7: Looks good to me, but someone else must approve",7,11754,2013-05-09 14:40:35,2013-05-09 21:43:16,7,MERGED,3.0,127.0,3,7,9,positive,"Patch Set 7: Looks good to me, but someone else must approve"
4045,28355,"Patch Set 3: Looks good to me, but someone else must approveThe changes look fine to me.",3,11757,2013-04-26 15:08:25,2013-04-26 18:51:03,3,MERGED,5.0,27.0,4,5,7,positive,"Patch Set 3: Looks good to me, but someone else must approveThe changes look fine to me."
4048,28360,"Patch Set 4: Verified; Looks good to me, approved; IP review completed",4,11759,2013-05-07 16:38:41,2013-05-10 11:33:28,66,MERGED,1.0,26.0,1,2,4,positive,"Patch Set 4: Verified; Looks good to me, approved; IP review completed"
4051,28364,"Patch Set 1: Looks good to me, approved; IP review completed",1,11761,2013-05-10 11:27:25,2013-05-10 11:33:01,0,MERGED,49.0,415.0,2,3,2,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
4052,28365,"Patch Set 1: Looks good to me, approved; IP review completed",1,11762,2013-05-10 09:28:00,2013-05-10 09:28:00,0,MERGED,3.0,6.0,2,5,2,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
4053,28366,"Patch Set 2: Looks good to me, approved; IP review completednice change, thanks- moved to stable-3.0- rebased- fixed copyright header",2,11763,2011-05-03 22:37:41,2013-05-08 22:36:13,17663,MERGED,1.0,125.0,2,5,2,positive,"Patch Set 2: Looks good to me, approved; IP review completednice change, thanks- moved to stable-3.0- rebased- fixed copyright header"
4055,28373,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,11765,2013-05-09 22:01:08,2013-05-09 22:01:08,0,MERGED,3.0,6.0,2,3,2,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
4061,28379,"Patch Set 2: Looks good to me, approvedRan the tests on a different machine, all tests passed, approved.",2,11768,2013-05-03 19:06:58,2013-05-09 18:32:08,143,MERGED,10.0,363.0,3,5,3,positive,"Patch Set 2: Looks good to me, approvedRan the tests on a different machine, all tests passed, approved."
4064,28382,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completedLooks good.",1,11771,2013-05-07 17:59:27,2013-05-07 18:09:27,0,MERGED,1.0,2.0,3,4,4,positive,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completedLooks good."
4076,28403,"Patch Set 3: Verified; Looks good to me, approved; IP review completed",3,11777,2013-05-08 00:30:55,2013-05-09 17:06:50,40,MERGED,2.0,77.0,1,2,3,positive,"Patch Set 3: Verified; Looks good to me, approved; IP review completed"
4077,28407,"Patch Set 1: Looks good to me, approved; IP review completed",1,11778,2013-05-09 16:33:17,2013-05-09 16:33:17,0,MERGED,1.0,15.0,2,4,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
4086,28423,"Patch Set 3: Looks good to me, approved; IP review completed",3,11784,2013-05-01 15:25:33,2013-05-09 12:59:07,189,MERGED,12.0,370.0,3,5,3,positive,"Patch Set 3: Looks good to me, approved; IP review completed"
4092,28429,Patch Set 1: (1 inline comment)The Editor Change is to make shure that we ha an deleted milstone. (see my comment),1,11788,2013-03-11 19:32:56,2013-03-11 19:32:56,0,MERGED,5.0,66.0,3,4,3,positive,Patch Set 1: (1 inline comment)The Editor Change is to make shure that we ha an deleted milstone. (see my comment)
4093,28430,"Patch Set 3: Looks good to me, approved; IP review completed",3,11788,2013-03-11 19:32:56,2013-05-08 19:58:56,1392,MERGED,5.0,67.0,2,4,3,positive,"Patch Set 3: Looks good to me, approved; IP review completed"
4095,28434,"Patch Set 2: Looks good to me, but someone else must approveOk, thanks for clarifying. Then let's go with this.",2,11788,2013-03-11 19:32:56,2013-05-07 07:31:18,1355,MERGED,5.0,67.0,3,8,3,positive,"Patch Set 2: Looks good to me, but someone else must approveOk, thanks for clarifying. Then let's go with this."
4096,28437,"Patch Set 3: Looks good to me, but someone else must approve",3,11789,2013-02-17 18:41:44,2013-05-08 19:53:11,1921,MERGED,3.0,90.0,3,7,3,positive,"Patch Set 3: Looks good to me, but someone else must approve"
4097,28438,"Patch Set 3: Looks good to me, approved",3,11789,2013-02-17 18:41:44,2013-05-08 19:53:11,1921,MERGED,3.0,90.0,3,7,3,positive,"Patch Set 3: Looks good to me, approved"
4099,28441,"Patch Set 2: Looks good to me, approved; IP review completed",2,11789,2013-02-17 18:41:44,2013-05-08 03:46:18,1905,MERGED,3.0,90.0,4,6,3,positive,"Patch Set 2: Looks good to me, approved; IP review completed"
4102,28446,"Patch Set 1: Looks good to me, but someone else must approve",1,11792,2013-04-11 18:30:32,2013-04-17 18:17:38,143,MERGED,1.0,38.0,3,3,3,positive,"Patch Set 1: Looks good to me, but someone else must approve"
4106,28454,"Patch Set 1: Looks good to me, approved; IP review completed",1,11794,2013-05-08 18:21:58,2013-05-08 18:36:04,0,MERGED,1.0,31.0,2,3,2,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
4107,28455,"Patch Set 1: Looks good to me, approved; IP review completed",1,11795,2013-05-08 20:29:34,2013-05-08 20:29:54,0,MERGED,17.0,34.0,2,4,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
4110,28460,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,11796,2013-04-22 11:35:52,2013-04-22 11:35:52,0,MERGED,1.0,7.0,3,7,2,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
4111,28463,"Patch Set 2: Verified; Looks good to me, approved; IP review completed",2,11796,2013-04-22 11:35:52,2013-04-22 16:01:35,4,MERGED,1.0,7.0,1,2,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completed"
4113,28465,"Patch Set 2: Verified; Looks good to me, approved; IP review completedAfter some of our design discussions and looking at some of the situations where ExpressionContexts can be instantiated we should go for the simple implementation here and re-examine the optimization in Luna.",2,11798,2013-02-28 18:54:05,2013-04-22 15:19:46,1268,MERGED,1.0,24.0,1,2,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completedAfter some of our design discussions and looking at some of the situations where ExpressionContexts can be instantiated we should go for the simple implementation here and re-examine the optimization in Luna."
4114,28474,"Patch Set 2: Looks good to me, approved; IP review completed",2,11799,2013-04-11 11:40:21,2013-04-22 12:45:56,265,MERGED,11.0,157.0,2,5,2,positive,"Patch Set 2: Looks good to me, approved; IP review completed"
4115,28475,"Patch Set 1: Looks good to me, approved; IP review completed",1,11800,2013-04-22 13:35:10,2013-04-22 13:35:26,0,MERGED,1.0,17.0,2,4,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
4116,28476,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,11801,2013-04-22 08:23:05,2013-04-22 08:24:23,0,MERGED,1.0,7.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
4118,28479,"Patch Set 3: Looks good to me, approved",3,11803,2013-04-16 15:10:41,2013-04-21 11:13:20,116,MERGED,13.0,321.0,4,7,4,positive,"Patch Set 3: Looks good to me, approved"
4121,28484,"Patch Set 4: Looks good to me, approved; IP review completed",4,11803,2013-04-16 15:10:41,2013-04-21 23:07:54,127,MERGED,13.0,321.0,2,4,4,positive,"Patch Set 4: Looks good to me, approved; IP review completed"
4122,28486,"Patch Set 1: Looks good to me, but someone else must approveThe user config is in a file called $HOME/.gitconfig, not in $HOME/.git/config, see http://git-scm.com/docs/git-config#_filesApart from that, more checking doesn't hurt IMO.",1,11804,2013-04-12 13:32:26,2013-04-12 14:45:49,1,MERGED,1.0,10.0,2,3,4,positive,"Patch Set 1: Looks good to me, but someone else must approveThe user config is in a file called $HOME/.gitconfig, not in $HOME/.git/config, see http://git-scm.com/docs/git-config#_filesApart from that, more checking doesn't hurt IMO."
4124,28493,"Patch Set 4: Verified; Looks good to me, approved; IP review completedLooks good. Thanks for the change, Carsten!",4,11804,2013-04-12 13:32:26,2013-04-21 15:38:45,218,MERGED,1.0,11.0,2,7,4,positive,"Patch Set 4: Verified; Looks good to me, approved; IP review completedLooks good. Thanks for the change, Carsten!"
4126,28496,"Patch Set 1: Looks good to me, but someone else must approve; IP review completed(1 inline comment)Looks good overall.",1,11805,2013-04-12 09:07:55,2013-04-12 09:09:35,0,MERGED,9.0,74.0,1,1,7,positive,"Patch Set 1: Looks good to me, but someone else must approve; IP review completed(1 inline comment)Looks good overall."
4127,28497,"Patch Set 7: Looks good to me, approved; IP review completedIt's fine. Coming from 3.8 branch.",7,11805,2013-04-12 09:07:55,2013-04-21 09:27:40,216,MERGED,9.0,72.0,2,4,7,positive,"Patch Set 7: Looks good to me, approved; IP review completedIt's fine. Coming from 3.8 branch."
4128,28503,"Patch Set 3: Looks good to me, approved; IP review completed",3,11806,2013-04-12 12:25:36,2013-04-19 14:51:35,170,MERGED,3.0,27.0,3,5,3,positive,"Patch Set 3: Looks good to me, approved; IP review completed"
4129,28505,"Patch Set 1: Verified; Looks good to me, approved; IP review completedSmall change, goahead.",1,11807,2013-04-19 10:43:06,2013-04-19 13:20:26,2,MERGED,2.0,16.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completedSmall change, goahead."
4130,28506,"Patch Set 1: Looks good to me, approved; IP review completed'just' adds missing dependencies to target files",1,11808,2013-04-20 12:40:16,2013-04-20 12:40:16,0,MERGED,5.0,10.0,2,4,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed'just' adds missing dependencies to target files"
4131,28507,"Patch Set 2: Verified; Looks good to me, approved; IP review completed",2,11809,2013-04-19 23:19:28,2013-04-19 23:31:53,0,MERGED,1.0,2.0,1,2,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completed"
4133,28509,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,11809,2013-04-19 23:19:28,2013-04-19 23:19:28,0,MERGED,1.0,2.0,3,4,2,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
4134,28512,"Patch Set 1: Looks good to me, approved; IP review completed",1,11810,2013-04-19 19:01:58,2013-04-19 19:04:47,0,MERGED,1.0,85.0,5,7,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
4137,28516,"Patch Set 5: Looks good to me, but someone else must approveI'm surprised the artifact explorer has to be closed and reopened in so many cases.  I would expect an event to tell it to refresh in some of those cases.  Maybe an action for later?",5,11811,2013-04-18 00:00:03,2013-04-18 00:00:03,0,MERGED,15.0,185.0,3,4,6,positive,"Patch Set 5: Looks good to me, but someone else must approveI'm surprised the artifact explorer has to be closed and reopened in so many cases.  I would expect an event to tell it to refresh in some of those cases.  Maybe an action for later?"
4142,28527,"Patch Set 6: Verified; Looks good to me, approved; IP review completed",6,11811,2013-04-18 00:00:03,2013-04-19 19:25:47,43,MERGED,15.0,187.0,4,5,6,positive,"Patch Set 6: Verified; Looks good to me, approved; IP review completed"
4143,28532,"Patch Set 1: Verified; Looks good to me, approved; IP review completedLooks fine to me",1,11812,2013-04-19 19:46:47,2013-04-19 19:46:47,0,MERGED,1.0,1.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completedLooks fine to me"
4147,28539,"Patch Set 1: Looks good to me, approved",1,11814,2013-04-18 23:00:46,2013-04-18 23:00:46,0,MERGED,1.0,26.0,3,3,2,positive,"Patch Set 1: Looks good to me, approved"
4148,28541,"Patch Set 2: Verified; Looks good to me, approved; IP review completed",2,11814,2013-04-18 23:00:46,2013-04-19 16:13:32,17,MERGED,1.0,26.0,1,2,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completed"
4149,28542,"Patch Set 2: Verified; Looks good to me, approved; IP review completedLooks good.",2,11815,2013-04-07 23:13:41,2013-04-19 15:29:45,280,MERGED,2.0,54.0,2,5,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completedLooks good."
4150,28543,"Patch Set 2: Verified; Looks good to me, approved; IP review completedSimple, looks good",2,11816,2013-04-18 08:55:23,2013-04-19 15:14:39,30,MERGED,1.0,16.0,2,5,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completedSimple, looks good"
4151,28544,"Patch Set 3: Verified; Looks good to me, approved; IP review completedLooks good",3,11817,2013-03-21 00:39:04,2013-04-19 15:05:06,710,MERGED,2.0,186.0,2,5,3,positive,"Patch Set 3: Verified; Looks good to me, approved; IP review completedLooks good"
4153,28549,"Patch Set 1: (1 inline comment)Thanks, see new patch set.",1,11817,2013-03-21 00:39:04,2013-03-21 00:45:29,0,MERGED,2.0,185.0,3,7,3,positive,"Patch Set 1: (1 inline comment)Thanks, see new patch set."
4154,28550,"Patch Set 1: Looks good to me, but someone else must approve",1,11818,2013-04-18 19:09:41,2013-04-18 19:09:41,0,MERGED,1.0,6.0,3,4,1,positive,"Patch Set 1: Looks good to me, but someone else must approve"
4158,28555,"Patch Set 1:Dani,Could you please review another fix that works fine with compare editor and solves the considered issue?thanks,Daniel",1,11820,2013-04-18 10:25:16,2013-04-18 10:25:16,0,MERGED,3.0,31.0,2,2,4,positive,"Patch Set 1:Dani,Could you please review another fix that works fine with compare editor and solves the considered issue?thanks,Daniel"
4159,28557,"Patch Set 4: Verified; Looks good to me, approved; IP review completed",4,11820,2013-04-19 11:31:16,2013-04-19 11:31:16,0,MERGED,2.0,14.0,2,3,4,positive,"Patch Set 4: Verified; Looks good to me, approved; IP review completed"
4161,28560,"Patch Set 2: Looks good to me, approved; IP review completed",2,11821,2013-04-08 20:05:06,2013-04-08 20:43:39,0,MERGED,2.0,21.0,2,5,2,positive,"Patch Set 2: Looks good to me, approved; IP review completed"
4162,28562,"Patch Set 2: Looks good to me, approved; IP review completed",2,11822,2013-04-03 19:31:10,2013-04-13 10:17:44,230,MERGED,1.0,4.0,2,4,2,positive,"Patch Set 2: Looks good to me, approved; IP review completed"
4163,28564,"Patch Set 3: Verified; Looks good to me, approved; IP review completed",3,11823,2013-04-17 13:24:24,2013-04-19 10:40:52,45,MERGED,2.0,37.0,1,2,3,positive,"Patch Set 3: Verified; Looks good to me, approved; IP review completed"
4165,28566,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,11824,2013-04-19 08:31:08,2013-04-19 08:31:47,0,MERGED,1.0,7.0,2,3,2,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
4166,28567,"Patch Set 2: Verified; Looks good to me, approved; IP review completedThe change fixes the issue and hence submitting this change. Laurent, please add the usual legal blurbs here.For a clean and final solution, ResourceDiffCompareInput should not be referenced.",2,11825,2013-04-18 07:16:24,2013-04-18 20:48:13,13,MERGED,1.0,10.0,3,5,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completedThe change fixes the issue and hence submitting this change. Laurent, please add the usual legal blurbs here.For a clean and final solution, ResourceDiffCompareInput should not be referenced."
4169,28574,"Patch Set 1: Looks good to me, approved; IP review completed",1,11827,2013-04-18 20:35:37,2013-04-18 20:42:51,0,MERGED,1.0,1.0,3,4,2,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
4174,28582,"Patch Set 4: Verified; Looks good to me, approved; IP review completedMerging based on +1s for prior patch set.",4,11831,2013-04-16 17:52:24,2013-04-18 21:15:34,51,MERGED,6.0,101.0,2,5,4,positive,"Patch Set 4: Verified; Looks good to me, approved; IP review completedMerging based on +1s for prior patch set."
4175,28584,"Patch Set 2: I would prefer that you didn't submit thisYeah, I don't think this is ready to go either. See bug discussion about some options to improve the looks. Ideas welcome!",2,11831,2013-04-11 22:03:07,2013-04-12 18:34:24,20,MERGED,5.0,96.0,3,5,4,positive,"Patch Set 2: I would prefer that you didn't submit thisYeah, I don't think this is ready to go either. See bug discussion about some options to improve the looks. Ideas welcome!"
4176,28587,"Patch Set 3:Not sure either, better ask Steffen for this one.  Otherwise it's good to go IMO",3,11831,2013-04-16 17:52:24,2013-04-16 17:53:39,0,MERGED,6.0,101.0,4,9,4,positive,"Patch Set 3:Not sure either, better ask Steffen for this one.  Otherwise it's good to go IMO"
4177,28588,"Patch Set 3: IP review completedSorry, what I meant was ""*I know* that we don't need a CQ for this"". :D See http://eclipse.org/legal/EclipseLegalProcessPoster.pdf Figure 4. I've also made a note here: https://bugs.eclipse.org/bugs/show_bug.cgi?id=404933#c26",3,11831,2013-04-16 17:52:24,2013-04-16 17:53:39,0,MERGED,6.0,101.0,4,9,4,positive,"Patch Set 3: IP review completedSorry, what I meant was ""*I know* that we don't need a CQ for this"". :D See http://eclipse.org/legal/EclipseLegalProcessPoster.pdf Figure 4. I've also made a note here: https://bugs.eclipse.org/bugs/show_bug.cgi?id=404933#c26"
4179,28591,"Patch Set 2: Verified; Looks good to me, approved; IP review completedLooks good",2,11832,2013-04-15 22:05:41,2013-04-18 20:33:50,70,MERGED,20.0,155.0,2,5,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completedLooks good"
4181,28597,Patch Set 18: I would prefer that you didn't submit this(23 inline comments)I have some comments inlined.  I also tested the TaskEditor (it works fine). but not the Review Navigator yet.,18,11833,2013-04-18 00:31:04,2013-04-18 00:31:04,0,MERGED,73.0,5493.0,3,7,19,positive,Patch Set 18: I would prefer that you didn't submit this(23 inline comments)I have some comments inlined.  I also tested the TaskEditor (it works fine). but not the Review Navigator yet.
4184,28602,"Patch Set 19: Looks good to me, approvedThanks everyone! This one probably isn't perfect yet functionally, but it's a lot better than what we had before so I think it's good to get it in now.",19,11833,2013-04-18 00:31:04,2013-04-18 20:23:43,19,MERGED,72.0,5487.0,3,6,19,positive,"Patch Set 19: Looks good to me, approvedThanks everyone! This one probably isn't perfect yet functionally, but it's a lot better than what we had before so I think it's good to get it in now."
4186,28604,"Patch Set 4: Verified; Looks good to me, approved; IP review completedI'm going to go ahead and merge this, as it looks good and we want to merge downstream. Hope that's ok, Steffen.The GerritProject stuff is a great start for what I'll need to do, so thanks!",4,11834,2013-04-18 00:24:46,2013-04-18 12:25:09,12,MERGED,7.0,150.0,3,6,4,positive,"Patch Set 4: Verified; Looks good to me, approved; IP review completedI'm going to go ahead and merge this, as it looks good and we want to merge downstream. Hope that's ok, Steffen.The GerritProject stuff is a great start for what I'll need to do, so thanks!"
4187,28605,"Patch Set 1: Looks good to me, but someone else must approve; IP review completed",1,11835,2013-04-17 19:14:04,2013-04-17 19:14:04,0,MERGED,1.0,5.0,3,6,1,positive,"Patch Set 1: Looks good to me, but someone else must approve; IP review completed"
4189,28612,"Patch Set 3: Looks good to me, approved",3,11836,2013-04-09 14:39:01,2013-04-09 14:57:54,0,MERGED,8.0,28.0,3,6,3,positive,"Patch Set 3: Looks good to me, approved"
4192,28615,"Patch Set 3: Verified; Looks good to me, approved; IP review completedLooks good, it may need to be improved later when more exotic traces arrive but for now, I say gogogo!",3,11838,2013-03-28 15:59:01,2013-04-18 14:18:21,502,MERGED,2.0,60.0,4,5,4,positive,"Patch Set 3: Verified; Looks good to me, approved; IP review completedLooks good, it may need to be improved later when more exotic traces arrive but for now, I say gogogo!"
4194,28621,"Patch Set 1: Looks good to me, approved",1,11839,2013-04-17 19:22:14,2013-04-17 19:22:14,0,MERGED,1.0,2.0,4,5,2,positive,"Patch Set 1: Looks good to me, approved"
4195,28622,"Patch Set 1: Looks good to me, but someone else must approve; IP review completed(5 inline comments)Please look for the in-line comments.Please remove the sonar-settings (files in settings and setting in .project-file). We will add them as soon as sonar ran once.",1,11840,2013-04-17 13:10:07,2013-04-17 13:10:07,0,MERGED,28.0,1334.0,2,3,2,positive,"Patch Set 1: Looks good to me, but someone else must approve; IP review completed(5 inline comments)Please look for the in-line comments.Please remove the sonar-settings (files in settings and setting in .project-file). We will add them as soon as sonar ran once."
4200,28635,"Patch Set 5: Verified; Looks good to me, approved; IP review completed",5,11844,2013-04-17 15:24:57,2013-04-18 15:04:30,23,MERGED,8.0,513.0,1,3,5,positive,"Patch Set 5: Verified; Looks good to me, approved; IP review completed"
4202,28638,"Patch Set 1: Looks good to me, but someone else must approve",1,11846,2013-02-04 12:57:03,2013-02-04 12:57:03,0,MERGED,1.0,4.0,1,2,3,positive,"Patch Set 1: Looks good to me, but someone else must approve"
4203,28640,"Patch Set 3: Verified; Looks good to me, approved; IP review completed",3,11846,2013-04-18 09:44:13,2013-04-18 09:44:13,0,MERGED,1.0,2.0,2,3,3,positive,"Patch Set 3: Verified; Looks good to me, approved; IP review completed"
4204,28641,"Patch Set 1: Looks good to me, approved; IP review completed",1,11847,2013-04-18 13:29:50,2013-04-18 13:29:50,0,MERGED,1.0,12.0,2,4,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
4205,28642,"Patch Set 1: Looks good to me, approved; IP review completed",1,11848,2013-04-18 13:15:00,2013-04-18 13:15:00,0,MERGED,3.0,9.0,2,4,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
4206,28643,"Patch Set 2: Verified; Looks good to me, approved; IP review completed",2,11849,2013-04-18 08:05:24,2013-04-18 12:20:55,4,MERGED,1.0,2.0,3,4,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completed"
4207,28645,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,11849,2013-04-18 08:05:24,2013-04-18 08:09:45,0,MERGED,1.0,2.0,3,5,2,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
4210,28650,"Patch Set 1: Verified; Looks good to me, approvedVerified license files, copyrights, project structure and dependencies.   Publishing.",1,11851,2013-04-17 11:43:32,2013-04-17 11:43:32,0,MERGED,74.0,8996.0,2,4,1,positive,"Patch Set 1: Verified; Looks good to me, approvedVerified license files, copyrights, project structure and dependencies.   Publishing."
4211,28651,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,11852,2013-04-18 11:15:57,2013-04-18 11:30:17,0,MERGED,23.0,82.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
4212,28652,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,11853,2013-04-18 11:13:39,2013-04-18 11:27:24,0,MERGED,2.0,24.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
4217,28657,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,11858,2013-04-03 11:55:29,2013-04-18 11:20:20,359,MERGED,5.0,26.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
4218,28658,"Patch Set 3: Looks good to me, approved; IP review completed",3,11859,2013-04-18 09:34:28,2013-04-18 10:18:50,0,MERGED,6.0,164.0,2,8,3,positive,"Patch Set 3: Looks good to me, approved; IP review completed"
4221,28661,"Patch Set 2: Looks good to me, but someone else must approveLooks good to me -- doesn't break anything on my end.  On 2.6, that's got to break right? I mean given their changes to REST, etc..Steffen, thanks for making these changes, it's going to be a major maintenance and testing improvement!",2,11860,2013-04-16 23:11:45,2013-04-16 23:50:56,0,MERGED,11.0,472.0,3,9,4,positive,"Patch Set 2: Looks good to me, but someone else must approveLooks good to me -- doesn't break anything on my end.  On 2.6, that's got to break right? I mean given their changes to REST, etc..Steffen, thanks for making these changes, it's going to be a major maintenance and testing improvement!"
4222,28663,"Patch Set 4: Looks good to me, approved; IP review completed",4,11860,2013-04-16 23:11:45,2013-04-18 10:28:09,35,MERGED,12.0,513.0,2,5,4,positive,"Patch Set 4: Looks good to me, approved; IP review completed"
4224,28669,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,11862,2013-04-17 20:04:54,2013-04-17 20:10:01,0,MERGED,3.0,111.0,2,3,2,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
4226,28671,"Patch Set 1: Looks good to me, approved; IP review completed",1,11863,2013-04-12 14:46:24,2013-04-12 14:46:24,0,MERGED,51.0,95.0,3,11,2,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
4227,28672,"Patch Set 2: Looks good to me, approved; IP review completed",2,11863,2013-04-12 14:46:24,2013-04-17 21:32:48,126,MERGED,51.0,95.0,3,6,2,positive,"Patch Set 2: Looks good to me, approved; IP review completed"
4229,28674,"Patch Set 5:Thanks for catching that I forgot those name changes! BTW, I'm wondering if it's worth it to capture all of those repetitive patterns in a case like this? I'm thinking it might be sufficient to just call out one and then double-check the next commit. Just an idea.",5,11864,2013-04-12 19:55:16,2013-04-16 18:24:02,94,MERGED,35.0,1776.0,2,4,7,positive,"Patch Set 5:Thanks for catching that I forgot those name changes! BTW, I'm wondering if it's worth it to capture all of those repetitive patterns in a case like this? I'm thinking it might be sufficient to just call out one and then double-check the next commit. Just an idea."
4230,28677,"Patch Set 6: Looks good to me, but someone else must approve; IP review completed(1 inline comment)Almost okay.  One last change and I'm done with the review",6,11864,2013-04-12 19:55:16,2013-04-17 19:46:37,119,MERGED,35.0,1778.0,3,5,7,positive,"Patch Set 6: Looks good to me, but someone else must approve; IP review completed(1 inline comment)Almost okay.  One last change and I'm done with the review"
4232,28680,"Patch Set 2: Verified; Looks good to me, approved; IP review completedrebased",2,11865,2013-04-17 18:01:55,2013-04-17 23:17:25,5,MERGED,3.0,114.0,1,3,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completedrebased"
4233,28681,"Patch Set 3: Verified; Looks good to me, approved; IP review completed",3,11866,2013-04-17 15:51:42,2013-04-17 22:58:49,7,MERGED,1.0,2.0,2,4,3,positive,"Patch Set 3: Verified; Looks good to me, approved; IP review completed"
4235,28684,"Patch Set 2: Looks good to me, approved; IP review completed",2,11868,2013-04-08 12:45:50,2013-04-17 15:52:18,219,MERGED,3.0,7.0,3,5,3,positive,"Patch Set 2: Looks good to me, approved; IP review completed"
4239,28693,"Patch Set 4: Looks good to me, approved; IP review completed",4,11869,2013-04-10 23:53:59,2013-04-17 21:45:30,165,MERGED,97.0,10785.0,4,8,4,positive,"Patch Set 4: Looks good to me, approved; IP review completed"
4244,28698,Patch Set 3:(In reply to comment #10)> I don't think we do actually.  However my other question is still valid:  How doYou're assign it a value but I odn't think you're using it anywhere. But the same went for the other reference.> you correlate a given Review with it's ITask now? What is the link between the> review task in mylyn task repo and a given review?That's something that I'm building in next for the persistence layer. We'll have a reference to the task and task repository. But not in this review. :),3,11869,2013-04-10 23:53:59,2013-04-11 00:26:31,0,MERGED,88.0,10187.0,3,11,4,positive,Patch Set 3:(In reply to comment #10)> I don't think we do actually.  However my other question is still valid:  How doYou're assign it a value but I odn't think you're using it anywhere. But the same went for the other reference.> you correlate a given Review with it's ITask now? What is the link between the> review task in mylyn task repo and a given review?That's something that I'm building in next for the persistence layer. We'll have a reference to the task and task repository. But not in this review. :)
4245,28699,"Patch Set 3:I think I'd also like to change the name of ReviewItemSet#items to ReviewItemSet#files or perhaps ReviewItemSet#artifacts. I've found in using the API that getItems feels too generic. What do you think, Sebastien?",3,11869,2013-04-10 23:53:59,2013-04-11 00:26:31,0,MERGED,88.0,10187.0,3,11,4,positive,"Patch Set 3:I think I'd also like to change the name of ReviewItemSet#items to ReviewItemSet#files or perhaps ReviewItemSet#artifacts. I've found in using the API that getItems feels too generic. What do you think, Sebastien?"
4246,28702,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,11870,2013-04-17 19:29:45,2013-04-17 19:29:45,0,MERGED,5.0,40.0,1,1,2,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
